SMILES,InChI,logS,source
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,"InChI=1S/C11H16ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8H,3-4,9H2,1-2H3",-5.736000000000001,PhysProp
Clc1ccc(cc1)C(c1ccccc1Cl)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5/c15-10-7-5-9(6-8-10)13(14(17,18)19)11-3-1-2-4-12(11)16/h1-8,13H",-6.62,PhysProp
CCOC(=O)CCCC(=O)OCC,"InChI=1S/C9H16O4/c1-3-12-8(10)6-5-7-9(11)13-4-2/h3-7H2,1-2H3",-1.33,PhysProp
C=CC(=O)OCCO,"InChI=1S/C5H8O3/c1-2-5(7)8-4-3-6/h2,6H,1,3-4H2",0.935,PhysProp
C=CCCCO,"InChI=1S/C5H10O/c1-2-3-4-5-6/h2,6H,1,3-5H2",-0.179,PhysProp
CCCCCCCC(C)=O,"InChI=1S/C9H18O/c1-3-4-5-6-7-8-9(2)10/h3-8H2,1-2H3",-2.5839999999999996,PhysProp
Cc1cc2cc(C)c(C)cc2cc1,"InChI=1S/C13H14/c1-9-4-5-12-7-10(2)11(3)8-13(12)6-9/h4-8H,1-3H3",-5.001,PhysProp
COc1ccc(cc1)C=CC(O)=O,"InChI=1S/C10H10O3/c1-13-9-5-2-8(3-6-9)4-7-10(11)12/h2-7H,1H3,(H,11,12)",-2.398,PhysProp
Cc1cccc2c3ccccc3ccc21,"InChI=1S/C15H12/c1-11-5-4-8-15-13(11)10-9-12-6-2-3-7-14(12)15/h2-10H,1H3",-5.854,PhysProp
CCNc1[n]c(NC(C)C)[n]c([n]1)SC,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",-3.037,PhysProp
COCCCNc1[n]c([n]c(NC(C)C)[n]1)SC,"InChI=1S/C11H21N5OS/c1-8(2)13-10-14-9(12-6-5-7-17-3)15-11(16-10)18-4/h8H,5-7H2,1-4H3,(H2,12,13,14,15,16)",-2.928,PhysProp
OC1N=C(c2cc(Cl)ccc2NC1=O)c1ccccc1Cl,"InChI=1S/C15H10Cl2N2O2/c16-8-5-6-12-10(7-8)13(19-15(21)14(20)18-12)9-3-1-2-4-11(9)17/h1-7,15,21H,(H,18,20)",-3.6039999999999996,PhysProp
CC(=C)C(=O)OCCO,"InChI=1S/C6H10O3/c1-5(2)6(8)9-4-3-7/h7H,1,3-4H2,2H3",-0.114,PhysProp
CN1CCCC1=O,"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3",1.004,PhysProp
CCc1ccc[s]1,"InChI=1S/C6H8S/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3",-2.585,PhysProp
[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6HCl4NO2/c7-2-1-3(11(12)13)5(9)6(10)4(2)8/h1H,-4.553,PhysProp
[O-][N+](=O)c1cc(ccc1O)-c1ccccc1,"InChI=1S/C12H9NO3/c14-12-7-6-10(8-11(12)13(15)16)9-4-2-1-3-5-9/h1-8,14H",-4.41,PhysProp
CCNc1[n]c(NC(C)(C)C)[n]c([n]1)SC,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",-3.985,PhysProp
CCCCN(CCCC)N=O,"InChI=1S/C8H18N2O/c1-3-5-7-10(9-11)8-6-4-2/h3-8H2,1-2H3",-2.096,PhysProp
CC(=O)OCCBr,"InChI=1S/C4H7BrO2/c1-4(6)7-3-2-5/h2-3H2,1H3",-0.674,PhysProp
CCC#CCC,"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H2,1-2H3",-2.167,PhysProp
O=NN1CCCC1,InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,0.9990000000000001,PhysProp
O=NN1CCCCCC1,InChI=1S/C6H12N2O/c9-7-8-5-3-1-2-4-6-8/h1-6H2,-1.001,PhysProp
Oc1c(Cl)c(Cl)ccc1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H",-2.642,PhysProp
CN(Cc1ccccc1)N=O,"InChI=1S/C8H10N2O/c1-10(9-11)7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",-1.5219999999999998,PhysProp
CCc1cc2ccccc2cc1,"InChI=1S/C12H12/c1-2-10-7-8-11-5-3-4-6-12(11)9-10/h3-9H,2H2,1H3",-4.29,PhysProp
CCP(=S)(OCC)Sc1ccccc1,"InChI=1S/C10H15OPS2/c1-3-11-12(13,4-2)14-10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",-4.159,PhysProp
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,"InChI=1S/C6H11N2O4PS3/c1-10-5-7-8(6(9)16-5)4-15-13(14,11-2)12-3/h4H2,1-3H3",-3.2089999999999996,PhysProp
O=C(NCN1CCOCC1)c1c[n]cc[n]1,"InChI=1S/C10H14N4O2/c15-10(9-7-11-1-2-12-9)13-8-14-3-5-16-6-4-14/h1-2,7H,3-6,8H2,(H,13,15)",0.17600000000000002,PhysProp
COP(=S)(OC)SCSc1ccc(Cl)cc1,"InChI=1S/C9H12ClO2PS3/c1-11-13(14,12-2)16-7-15-9-5-3-8(10)4-6-9/h3-6H,7H2,1-2H3",-5.294,PhysProp
CN(C)C(=O)C(c1ccccc1)c1ccccc1,"InChI=1S/C16H17NO/c1-17(2)16(18)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,1-2H3",-2.964,PhysProp
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2/t3-,4+,7-,8+,19?",-5.902,PhysProp
COP(=O)(OC(=CCl)c1cc(Cl)c(Cl)cc1Cl)OC,"InChI=1S/C10H9Cl4O4P/c1-16-19(15,17-2)18-10(5-11)6-3-8(13)9(14)4-7(6)12/h3-5H,1-2H3",-4.522,PhysProp
[O-][N+](=O)c1cc(ccc1Nc1ccccc1)[N+]([O-])=O,"InChI=1S/C12H9N3O4/c16-14(17)10-6-7-11(12(8-10)15(18)19)13-9-4-2-1-3-5-9/h1-8,13H",-3.8339999999999996,PhysProp
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)[n][n]1,"InChI=1S/C12H14N4O3S/c1-2-19-12-8-7-11(14-15-12)16-20(17,18)10-5-3-9(13)4-6-10/h3-8H,2,13H2,1H3,(H,14,16)",-2.427,PhysProp
CC(O)COC(=O)C=C,"InChI=1S/C6H10O3/c1-3-6(8)9-4-5(2)7/h3,5,7H,1,4H2,2H3",0.8859999999999999,PhysProp
[Cl-].C[N+](C)(C)CCCl,"InChI=1S/C5H13ClN.ClH/c1-7(2,3)5-4-6;/h4-5H2,1-3H3;1H/q+1;/p-1",0.799,PhysProp
CNc1[n]c([n]c(NC(C)C)[n]1)SC,"InChI=1S/C8H15N5S/c1-5(2)10-7-11-6(9-3)12-8(13-7)14-4/h5H,1-4H3,(H2,9,10,11,12,13)",-2.5660000000000003,PhysProp
ClC1(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C(Cl)=C2Cl,"InChI=1S/C10H5Cl7O/c11-3-1-2(4-5(3)18-4)9(15)7(13)6(12)8(1,14)10(9,16)17/h1-5H",-6.289,PhysProp
Fc1ccccc1Br,InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,-2.695,PhysProp
Fc1cc(Br)ccc1,InChI=1S/C6H4BrF/c7-5-2-1-3-6(8)4-5/h1-4H,-2.6660000000000004,PhysProp
CCCCCCc1ccccc1,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3",-5.255,PhysProp
CCCCCCOC(=O)c1ccc(O)cc1,"InChI=1S/C13H18O3/c1-2-3-4-5-10-16-13(15)11-6-8-12(14)9-7-11/h6-9,14H,2-5,10H2,1H3",-3.949,PhysProp
CCCCCCCOC(=O)c1ccc(O)cc1,"InChI=1S/C14H20O3/c1-2-3-4-5-6-11-17-14(16)12-7-9-13(15)10-8-12/h7-10,15H,2-6,11H2,1H3",-4.072,PhysProp
CC(C)(C)C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,"InChI=1S/C26H36O6/c1-23(2,3)22(30)32-14-20(29)26(31)11-9-18-17-7-6-15-12-16(27)8-10-24(15,4)21(17)19(28)13-25(18,26)5/h8,10,12,17-19,21,28,31H,6-7,9,11,13-14H2,1-5H3/t17-,18-,19-,21+,24-,25-,26-/m0/s1",-4.583,PhysProp
CC#CCCCC,"InChI=1S/C7H12/c1-3-5-7-6-4-2/h3,5,7H2,1-2H3",-2.7710000000000004,PhysProp
Oc1cc2CCCCc2cc1,"InChI=1S/C10H12O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h5-7,11H,1-4H2",-1.995,PhysProp
CCc1cccc2ccccc21,"InChI=1S/C12H12/c1-2-10-7-5-8-11-6-3-4-9-12(10)11/h3-9H,2H2,1H3",-4.164,PhysProp
Cc1cc(ccc1)OC(O)=NC,"InChI=1S/C9H11NO2/c1-7-4-3-5-8(6-7)12-9(11)10-2/h3-6H,1-2H3,(H,10,11)",-1.8030000000000002,PhysProp
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,"InChI=1S/C14H21N3O3S/c1-12-6-8-13(9-7-12)21(19,20)16-14(18)15-17-10-4-2-3-5-11-17/h6-9H,2-5,10-11H2,1H3,(H2,15,16,18)",-3.678,PhysProp
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,"InChI=1S/C24H31FO6/c1-13-9-18-17-6-5-15-10-16(27)7-8-21(15,3)23(17,25)19(28)11-22(18,4)24(13,30)20(29)12-31-14(2)26/h7-8,10,13,17-19,28,30H,5-6,9,11-12H2,1-4H3/t13-,17+,18+,19+,21+,22+,23+,24+/m1/s1",-4.9,PhysProp
CCC(C)(C)CO,"InChI=1S/C6H14O/c1-4-6(2,3)5-7/h7H,4-5H2,1-3H3",-1.129,PhysProp
N#Cc1c(Cl)cccc1Cl,InChI=1S/C7H3Cl2N/c8-6-2-1-3-7(9)5(6)4-10/h1-3H,-3.98,PhysProp
NCC1CCC(CC1)C(O)=O,"InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)",0.026000000000000002,PhysProp
Cc1cc(C)[n]c2ccccc12,"InChI=1S/C11H11N/c1-8-7-9(2)12-11-6-4-3-5-10(8)11/h3-7H,1-2H3",-1.944,PhysProp
CP(=O)(OC(C)C)OC(C)C,"InChI=1S/C7H17O3P/c1-6(2)9-11(5,8)10-7(3)4/h6-7H,1-5H3",-0.052000000000000005,PhysProp
CCCCCCCCCCCCCCCCCO,"InChI=1S/C17H36O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h18H,2-17H2,1H3",-7.506,PhysProp
CC1CN(CC(C)O1)N=O,"InChI=1S/C6H12N2O2/c1-5-3-8(7-9)4-6(2)10-5/h5-6H,3-4H2,1-2H3",-0.065,PhysProp
C1OC1C1CO1,"InChI=1S/C4H6O2/c1-3(5-1)4-2-6-4/h3-4H,1-2H2",1.065,PhysProp
CC(=O)Oc1ccc(Br)cc1C(O)=O,"InChI=1S/C9H7BrO4/c1-5(11)14-8-3-2-6(10)4-7(8)9(12)13/h2-4H,1H3,(H,12,13)",-2.589,PhysProp
CC1(C)Cc2cccc(OC(=O)NC)c2O1,"InChI=1S/C12H15NO3/c1-12(2)7-8-5-4-6-9(10(8)16-12)15-11(14)13-3/h4-6H,7H2,1-3H3,(H,13,14)",-2.84,PhysProp
COc1ccc(cc1)NC(N)=O,"InChI=1S/C8H10N2O2/c1-12-7-4-2-6(3-5-7)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",-1.5919999999999999,PhysProp
COc1cc(c(O)cc1)[N+]([O-])=O,"InChI=1S/C7H7NO4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3",-2.839,PhysProp
Cc1cc(Cl)ccc1O,"InChI=1S/C7H7ClO/c1-5-4-6(8)2-3-7(5)9/h2-4,9H,1H3",-1.5519999999999998,PhysProp
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C13H16F3N3O4/c1-3-5-17(6-4-2)12-10(18(20)21)7-9(13(14,15)16)8-11(12)19(22)23/h7-8H,3-6H2,1-2H3",-6.047999999999999,PhysProp
CN(C)NC(=O)CCC(O)=O,"InChI=1S/C6H12N2O3/c1-8(2)7-5(9)3-4-6(10)11/h3-4H2,1-2H3,(H,7,9)(H,10,11)",-0.205,PhysProp
COc1[n]c(NC(C)C)[n]c(NC(C)C)[n]1,"InChI=1S/C10H19N5O/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",-2.478,PhysProp
COC(C)(C)C,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",-0.23800000000000002,PhysProp
CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,"InChI=1S/C7H14N2O4S/c1-7(2,14(4,11)12)5-9-13-6(10)8-3/h5H,1-4H3,(H,8,10)/b9-5+",-1.347,PhysProp
CCCCCCCCCC(C)O,"InChI=1S/C11H24O/c1-3-4-5-6-7-8-9-10-11(2)12/h11-12H,3-10H2,1-2H3",-2.94,PhysProp
Cc1c[n]c2c3[n]cc(C)c(C)c3ccc2c1C,"InChI=1S/C16H16N2/c1-9-7-17-15-13(11(9)3)5-6-14-12(4)10(2)8-18-16(14)15/h5-8H,1-4H3",-5.195,PhysProp
CN(C)CC/C=C1\c2ccccc2COc2ccccc2\1,"InChI=1S/C19H21NO/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19/h3-6,8-12H,7,13-14H2,1-2H3/b17-11+",-3.947,PhysProp
CCC1CCCCC1,"InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",-4.251,PhysProp
Oc1ccc(cc1)/N=N/c1ccccc1,"InChI=1S/C12H10N2O/c15-12-8-6-11(7-9-12)14-13-10-4-2-1-3-5-10/h1-9,15H/b14-13+",-3.343,PhysProp
N#Cc1cc(Br)c(O)c(Br)c1,"InChI=1S/C7H3Br2NO/c8-5-1-4(3-10)2-6(9)7(5)11/h1-2,11H",-3.3280000000000003,PhysProp
NC1C=NN(C(=O)C=1Cl)c1ccccc1,"InChI=1S/C10H8ClN3O/c11-9-8(12)6-13-14(10(9)15)7-4-2-1-3-5-7/h1-6H,12H2",-2.7439999999999998,PhysProp
OC(=O)c1[n]c(Cl)ccc1Cl,"InChI=1S/C6H3Cl2NO2/c7-3-1-2-4(8)9-5(3)6(10)11/h1-2H,(H,10,11)",-2.283,PhysProp
Cc1cc2c3ccccc3ccc2c2ccccc21,"InChI=1S/C19H14/c1-13-12-19-16-8-3-2-6-14(16)10-11-18(19)17-9-5-4-7-15(13)17/h2-12H,1H3",-6.571000000000001,PhysProp
Cc1cccc2c1Cc1ccccc-21,"InChI=1S/C14H12/c1-10-5-4-8-13-12-7-3-2-6-11(12)9-14(10)13/h2-8H,9H2,1H3",-5.218,PhysProp
CCCCCCCCC(=O)OC,"InChI=1S/C10H20O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-9H2,1-2H3",-3.8760000000000003,PhysProp
C1CCc2ccc3CCCc4ccc1c2c34,"InChI=1S/C16H16/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h7-10H,1-6H2",-5.959,PhysProp
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,-9.207,PhysProp
CN(OC)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O2/c1-12(14-2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.363,PhysProp
Clc1cccc2c1cccc2Cl,InChI=1S/C10H6Cl2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6H,-5.716,PhysProp
Clc1ccc(Cl)c2ccccc12,InChI=1S/C10H6Cl2/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6H,-5.803,PhysProp
CCN(CC)C(=O)CSc1ccc(Cl)[n][n]1,"InChI=1S/C10H14ClN3OS/c1-3-14(4-2)10(15)7-16-9-6-5-8(11)12-13-9/h5-6H,3-4,7H2,1-2H3",-1.716,PhysProp
[O-][N+](=O)c1ccc(cc1)Oc1ccc(Cl)cc1Cl,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,-5.452999999999999,PhysProp
[O-][N+](=O)c1ccc(cc1)Oc1c(Cl)cc(Cl)cc1Cl,InChI=1S/C12H6Cl3NO3/c13-7-5-10(14)12(11(15)6-7)19-9-3-1-8(2-4-9)16(17)18/h1-6H,-5.62,PhysProp
COC(=O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)C(=O)OC,InChI=1S/C10H6Cl4O4/c1-17-9(15)3-5(11)7(13)4(10(16)18-2)8(14)6(3)12/h1-2H3,-5.822,PhysProp
CCCCN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,"InChI=1S/C13H16F3N3O4/c1-3-5-6-17(4-2)12-10(18(20)21)7-9(13(14,15)16)8-11(12)19(22)23/h7-8H,3-6H2,1-2H3",-6.525,PhysProp
Nc1[n]c[n]c2c1[n]c[n]2[C@]1(CO)O[C@H](CO)[C@@H](O)[C@H]1O,"InChI=1S/C11H15N5O5/c12-9-6-10(14-3-13-9)16(4-15-6)11(2-18)8(20)7(19)5(1-17)21-11/h3-5,7-8,17-20H,1-2H2,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1",-1.57,PhysProp
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,-5.647,PhysProp
Cc1cc(ccc1)S(N)(=O)=O,"InChI=1S/C7H9NO2S/c1-6-3-2-4-7(5-6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",-1.341,PhysProp
CCNc1[n]c(Cl)[n]c(NC(C)C)[n]1,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",-3.887,PhysProp
CC(C)Nc1[n]c([n]c(Cl)[n]1)N(CC)CC,"InChI=1S/C10H18ClN5/c1-5-16(6-2)10-14-8(11)13-9(15-10)12-7(3)4/h7H,5-6H2,1-4H3,(H,12,13,14,15)",-3.785,PhysProp
CCNc1[n]c([n]c(Cl)[n]1)N(CC)CC,"InChI=1S/C9H16ClN5/c1-4-11-8-12-7(10)13-9(14-8)15(5-2)6-3/h4-6H2,1-3H3,(H,11,12,13,14)",-4.06,PhysProp
COc1c(C(O)=O)c(Cl)ccc1Cl,"InChI=1S/C8H6Cl2O3/c1-13-7-5(10)3-2-4(9)6(7)8(11)12/h2-3H,1H3,(H,11,12)",-1.6909999999999998,PhysProp
Nc1c(Cl)c([n]c(Cl)c1Cl)C(O)=O,"InChI=1S/C6H3Cl3N2O2/c7-1-3(10)2(8)5(9)11-4(1)6(12)13/h(H2,10,11)(H,12,13)",-2.7489999999999997,PhysProp
NC(=S)c1c(Cl)cccc1Cl,"InChI=1S/C7H5Cl2NS/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",-2.336,PhysProp
CC(C)N(C(=O)CCl)c1ccccc1,"InChI=1S/C11H14ClNO/c1-9(2)13(11(14)8-12)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",-2.481,PhysProp
Clc1cccc([n]1)C(Cl)(Cl)Cl,"InChI=1S/C6H3Cl4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",-3.761,PhysProp
CC(C#C)OC(=O)Nc1cccc(Cl)c1,"InChI=1S/C11H10ClNO2/c1-3-8(2)15-11(14)13-10-6-4-5-9(12)7-10/h1,4-8H,2H3,(H,13,14)",-2.617,PhysProp
CN(C)C(=O)Nc1ccc(cc1)Oc1ccc(Cl)cc1,"InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)",-4.895,PhysProp
CC1CCCCC1NC(=O)Nc1ccccc1,"InChI=1S/C14H20N2O/c1-11-7-5-6-10-13(11)16-14(17)15-12-8-3-2-4-9-12/h2-4,8-9,11,13H,5-7,10H2,1H3,(H2,15,16,17)",-4.111000000000001,PhysProp
NC(=O)c1c(Cl)cccc1Cl,"InChI=1S/C7H5Cl2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",-1.8430000000000002,PhysProp
NC1=NC(=O)NC=C1F,"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)",-0.935,PhysProp
Cc1cc(ccc1N(C)C)OC(=O)NC,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)",-2.3569999999999998,PhysProp
CNC(=O)Oc1cc(C)c(SC)c(C)c1,"InChI=1S/C11H15NO2S/c1-7-5-9(14-11(13)12-3)6-8(2)10(7)15-4/h5-6H,1-4H3,(H,12,13)",-4.353,PhysProp
CCC(C)(C)c1ccccc1,"InChI=1S/C11H16/c1-4-11(2,3)10-8-6-5-7-9-10/h5-9H,4H2,1-3H3",-4.15,PhysProp
CCOC(=O)CCCCCC(=O)OCC,"InChI=1S/C11H20O4/c1-3-14-10(12)8-6-5-7-9-11(13)15-4-2/h3-9H2,1-2H3",-2.013,PhysProp
CCOC(=O)CCCCCCC(=O)OCC,"InChI=1S/C12H22O4/c1-3-15-11(13)9-7-5-6-8-10-12(14)16-4-2/h3-10H2,1-2H3",-2.53,PhysProp
Clc1cc(ccc1)-c1cc(Cl)ccc1,InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,-5.797999999999999,PhysProp
Clc1ccc(cc1)-c1ccc(Cl)cc1,InChI=1S/C12H8Cl2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8H,-6.556,PhysProp
Clc1cccc2cccc(Cl)c12,InChI=1S/C10H6Cl2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,-5.796,PhysProp
Clc1cc2ccccc2cc1Cl,InChI=1S/C10H6Cl2/c11-9-5-7-3-1-2-4-8(7)6-10(9)12/h1-6H,-6.357,PhysProp
Clc1c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C12Cl10/c13-3-1(4(14)8(18)11(21)7(3)17)2-5(15)9(19)12(22)10(20)6(2)16,-10.827,PhysProp
Clc1ccccc1-c1ccccc1,InChI=1S/C12H9Cl/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,-4.592,PhysProp
Clc1cc(ccc1)-c1ccccc1,InChI=1S/C12H9Cl/c13-12-8-4-7-11(9-12)10-5-2-1-3-6-10/h1-9H,-4.716,PhysProp
Clc1ccc(cc1)-c1ccccc1,InChI=1S/C12H9Cl/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,-5.149,PhysProp
CCOP(=S)(Oc1ccc(cc1)[N+]([O-])=O)c1ccccc1,"InChI=1S/C14H14NO4PS/c1-2-18-20(21,14-6-4-3-5-7-14)19-13-10-8-12(9-11-13)15(16)17/h3-11H,2H2,1H3",-5.0169999999999995,PhysProp
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)OC,"InChI=1S/C8H8BrCl2O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",-6.086,PhysProp
Cc1ccc(C)c2cccc(C)c12,"InChI=1S/C13H14/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h4-8H,1-3H3",-4.909,PhysProp
S=C=Nc1cccc(Br)c1,InChI=1S/C7H4BrNS/c8-6-2-1-3-7(4-6)9-5-10/h1-4H,-4.085,PhysProp
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,InChI=1S/C12H2Cl8/c13-3-1-4(14)10(18)7(9(3)17)8-11(19)5(15)2-6(16)12(8)20/h1-2H,-9.466000000000001,PhysProp
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)CCCC)C(=O)CO,"InChI=1S/C27H37FO6/c1-5-6-7-23(33)34-27(22(32)15-29)16(2)12-20-19-9-8-17-13-18(30)10-11-24(17,3)26(19,28)21(31)14-25(20,27)4/h10-11,13,16,19-21,29,31H,5-9,12,14-15H2,1-4H3/t16-,19-,20-,21-,24-,25-,26-,27-/m0/s1",-4.71,PhysProp
CN(C)C(=O)Nc1cc(ccc1)C(F)(F)F,"InChI=1S/C10H11F3N2O/c1-15(2)9(16)14-8-5-3-4-7(6-8)10(11,12)13/h3-6H,1-2H3,(H,14,16)",-3.4360000000000004,PhysProp
CCCCCCCCc1ccccc1,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3",-6.46,PhysProp
Clc1cc2cc(Cl)ccc2cc1,InChI=1S/C10H6Cl2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1-6H,-5.922000000000001,PhysProp
CCSC(=O)N1CCCCCC1,"InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3",-2.286,PhysProp
CCCC1(CCC)C(=O)NC(=O)NC1=O,"InChI=1S/C10H16N2O3/c1-3-5-10(6-4-2)7(13)11-9(15)12-8(10)14/h3-6H2,1-2H3,(H2,11,12,13,14,15)",-2.549,PhysProp
Clc1c2c(c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl,InChI=1S/C10Cl8/c11-3-1-2(5(13)9(17)7(3)15)6(14)10(18)8(16)4(1)12,-9.703,PhysProp
CCC(N)Cc1c[nH]c2ccccc21,"InChI=1S/C12H16N2/c1-2-10(13)7-9-8-14-12-6-4-3-5-11(9)12/h3-6,8,10,14H,2,7,13H2,1H3",-2.5669999999999997,PhysProp
CCCCCCCCC#N,"InChI=1S/C9H17N/c1-2-3-4-5-6-7-8-9-10/h2-8H2,1H3",-3.299,PhysProp
Nc1cccc2c1cccc2N,"InChI=1S/C10H10N2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6H,11-12H2",-2.6189999999999998,PhysProp
