"ChemID","CAS","CAS_checksum","NAME","name_error","preferred_name","iupac","SMILES","STAR_flag","New STAR flag","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent","Salt_Solvent_ID","HL","HL Temperature","HL Data Type","HL Reference","BondEst","GroupEst","gsid","dsstox_substance_id","qc_level","dsstox_compound_id","Tr_1_Tst_0","[Cl]","[Cl].[Cl]","[Br]","[I]","[Li]","[La]","[Na]","[Na].[Na]","[K]","[K].[K]","[Ca]","[Ca].[Ca]","[Mg]","[Mg].[Mg]","[Mn]","[Mn].[Mn]","[O]","[N]","[Be]","[Ba]","[Co]","[Ni]","[Ni].[Ni]","[Zn]","[Zn].[Mn]","[Zr]","[V]","[Cd]","[B]","[Pb]","[Ag]","[Al]","[Al].[Al]","[Cu]","[Cu].[Cu]","[Fe]","[Fe].[Fe]","[Gd]","[Sn]","[Sr]","[Ti]","[Cs]","[As]","OB(O)O","CCN","NCCO","[V+3][O-]","CC(=O)O","O=PO","[O-][N+](=O)O","CCNCC","NC(N)=O","NC(N)=S","O=S(=O)(O)O","O=C(O)O","O=S(O)O","C(=O)(O)C(=O)O","C(=O)(O)C(C)O","C(=O)(O)C(O)(CC(=O)O)CC(=O)O","C(=O)(O)C(O)C(O)C(=O)O","C(=O)(O)C=CC(=O)O","C(=O)(O)c1c(O)cccc1","C(=O)(O)c1ccccc1","C(=O)(O)CCC(=O)O","C(=O)(O)CCCCC(=O)O","C(=O)(O)CCCCCCCCCCCCCCCCC","C(=O)O","C(C)S(=O)(=O)O","C(CO)S(=O)(=O)O","C(F)(F)(F)C(=O)O","C(O)CN(C)C","C(O)CN(CCO)CCO","C(O)CNCCO","c1(S(=O)(=O)O)ccc(C)cc1","COS(=O)(=O)O","CS(=O)(=O)O","[N](=O)(O)O","[P](=O)(O)(O)O","[P](F)(F)(F)(F)(F)F","S(OCC)(=O)(=O)[O-]","CN","C=C","[C-]#N","IC","C([S-])#N","C=O","[C-]#[O+]","FC(F)(F)S([O-])(=O)=O","C1CCCCC1[NH]C1CCCCC1","CNC","NC(C)C","[Br].[Br]","[I].[I]","[Li].[Li]","[La].[La]","[Be].[Be]","[Ba].[Ba]","[Co].[Co]","[Zn].[Zn]","[Zr].[Zr]","[V].[V]","[Cd].[Cd]","[B].[B]","[Pb].[Pb]","[Ag].[Ag]","[Gd].[Gd]","[Sn].[Sn]","[Sr].[Sr]","[Ti].[Ti]","[Cs].[Cs]","[As].[As]","[Na].[Na].[Na]","[Cl].[Cl].[Cl]","[Cl].[Cl].[Cl].[Cl]","C(=O)(O)C.C(=O)(O)C","OS(=O)(=O)C(F)(F)F","F[B-](F)(F)F","N[C@@H](CCCNC(N)=N)C(O)=O","CCN(CC)CCO","NCCN","CNCC(O)C(O)C(O)C(O)CO","CC(=O)C","CC(=O)NCC(=O)O","N","OCC(O)C1OC(=O)C(=C1O)O","NC(CC(=O)O)C(=O)O","C(Cc1ccccc1)NCc2ccccc2","C(CNCc1ccccc1)NCc2ccccc2","OS(=O)(=O)c1ccccc1","[Bi]","Br","CCCC=O","CCCC(=O)OCC","CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2","Cl","OCC[N+](C)(C)C","OS(=O)(=O)c1ccc(Cl)cc1","OS(=O)(=O)NC1CCCCC1","OC(=O)C(Cl)Cl","CC(C)(N)CO","CS(=O)C","OS(=O)(=O)CCS(=O)(=O)O","OCCN1CCCC1","CC(C)(C)N","CCCCCCCCCCCCOS(=O)(=O)O","CCO","CCOS(=O)(=O)O","F","OCC(O)C(O)C(O)C(O)C(O)C(=O)O","OCC(O)C(O)C(O)C(O)C(=O)O","OC1OC(C(O)C(O)C1O)C(=O)O","NC(CCC(=O)O)C(=O)O","OCC(O)CO","OCC(O)COP(=O)(O)O","OC(=O)CNC(=O)c1ccccc1","OC(C=O)C(O)C(O)C(O)C(=O)O","OC(=O)c5c(O)cc6ccccc6c5Cc7c(C(=O)O)c(O)cc8ccccc78","I","OCC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(=O)O","NCCCCC(N)C(=O)O","OC(CC(=O)O)C(=O)O","OP(=O)=O","O[Mg+]","OP(F)(O)=O","OS(=O)(=O)c1cccc2c(cccc12)S(=O)(=O)O","OS(=O)(=O)c1ccc2ccccc2c1","CCCCCCCCCCCCCCCC(=O)O","OC(=O)c1cc2ccccc2c(Cc3c(O)c(cc4ccccc34)C(=O)O)c1O","OCl(=O)(=O)=O","Nc1ccc(cc1)P(=O)(O)O","Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]","C1CNCCN1","CC(O)CO","OC(C(O)C(O)C(=O)O)C(O)C(=O)O","O=C1NS(=O)(=O)c2ccccc12","c1ccc(C(=O)O)c(O)c1S(=O)(=O)O","[S-2]","OC(=O)c1ccc(cc1)C(=O)O","Oc1cc(Cl)c(Cl)cc1Cl","CCN(CC)CC","OC(=O)C(c1ccccc1)(c2ccccc2)c3ccccc3","NC(CO)(CO)CO","CCCCC1CCC(CC1)C(=O)O","CCCC(=O)O","CCCCCC(=O)O","CC12C=CC(C(=O)O)(CC2)CC1","C1CCCC1CCC(=O)O","CN(C)CCC(=O)O","OC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O","OC(=O)CCCCCCCC=CCCCCCCCC","CCCCCCC(=O)O","CCOC(=O)O","COCCO","OCOC(=O)C(CC)CC","CCCCCCCCCCCCCCOP(=O)(O)O","OC(=O)c1ccco1","c1cc(O)ccc1C(=O)c2ccccc2C(=O)O","CCCCCCCCCCCC(=O)O","CC=C(C)C(=O)O","CC(O)(C)CCCC(O)(C(=O)O)CC(=O)OC","OC(=O)c1cccc(c1)S(=O)(=O)O","CSCCC(N)C(=O)C","c1ccncc1C(=O)O","OO","c1ccccc1CCC(=O)O","c1ccccc1CC(=O)O","CC(C)(C)C(=O)O","CCC(=O)O","CC(C)(C)CC(=O)O","CCCCCCCCCCC(=O)O","OC(=O)CCCCCCCCC=C","CCCCC(=O)O","O","OC(=O)c1ccc2ccccc2c1O","N1C=CN=C1","OCCN1CCOCC1","CC(=O)NC1=CC=C(C=C1)C(O)=O","CC1(C)[C@H](CC[C@@]1(C)C(O)=O)C(O)=O","CCCCCCCCCC(O)=O","CCCCCCCC(O)=O","OC(=O)\C=C\C1=CC=CC=C1","OC(=O)C1=C(O)C=CC(O)=C1","OC(=O)CCCC(O)=O","OC(=O)CCC(=O)C(O)=O","OCC(O)=O","CC(C)C(O)=O","OC(C(O)=O)C1=CC=CC=C1","OC(=O)C1=CC(=O)NC(=O)N1","OC(=O)[C@@H]1CCC(=O)N1","SC#N","CC1=CC(C)=C(C(C)=C1)S(O)(=O)=O","OC(=O)CC(O)=O","O[K]","[Li]O","O[Na]","ClCCl","ClC(Cl)Cl","CCOC(C)=O","CO","CC(C)O","OS(F)(=O)=O","CC(=O)OS(O)(=O)=O"
100735.0,"126-72-7","ValidCAS","TRIS(2,3-DIBROMOPROPYL) PHOSPHATE","Ok","Tris(2,3-dibromopropyl) phosphate","tris(2,3-dibromopropyl) phosphate","O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr","3 STAR","4 STAR: Smiles generated","O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr","InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2","PQYJRMFWJJONBO-UHFFFAOYSA-N","?",0,2.180000000000001E-5,25.0,"EST","VP/WSOL",3.2E-12,,21413,"DTXSID5021413","DSSTox_Low","DTXCID401413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100736.0,"126-73-8","ValidCAS","TRIBUTYLPHOSPHATE",,"Tributyl phosphate","tributyl phosphate","CCCCOP(=O)(OCCCC)OCCCC","2 STAR: Molfile, CAS","4 STAR: Name retrieved from DSSTOX, Smiles generated","CCCCOP(=O)(OCCCC)OCCCC","InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3","STCOOQWBFONSKY-UHFFFAOYSA-N","?",0,1.41E-6,25.0,"EST","VP/WSOL",3.19E-6,,21986,"DTXSID3021986","DSSTox_Low","DTXCID701986",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100737.0,"126-98-7","ValidCAS","METHACRYLONITRILE","Ok","Methacrylonitrile","2-methylprop-2-enenitrile","CC(=C)C#N","3 STAR","4 STAR: Smiles generated","CC(=C)C#N","InChI=1S/C4H5N/c1-4(2)3-5/h1H2,2H3","GYCMBHHDWRMZGG-UHFFFAOYSA-N","?",0,2.469999999999999E-4,25.0,"EST","VP/WSOL",2.16E-4,,24176,"DTXSID1024176","DSSTox_Low","DTXCID104176",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100738.0,"127-17-3","ValidCAS","PYRUVIC ACID","Ok","2-Oxopropanoic acid","2-oxopropanoic acid","CC(=O)C(O)=O","3 STAR","4 STAR: Smiles generated","CC(=O)C(O)=O","InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)","LCTONWCANYUPML-UHFFFAOYSA-N","?",0,3.23E-9,25.0,"EXP","KHAN,I & BRIMBLECOMBE,P (1992)",2.18E-9,,21650,"DTXSID2021650","DSSTox_Low","DTXCID801650",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100739.0,"127-18-4","ValidCAS","TETRACHLOROETHENE","Ok","Tetrachloroethylene","tetrachloroethene","ClC(Cl)=C(Cl)Cl","3 STAR","4 STAR: Smiles generated","ClC(Cl)=C(Cl)Cl","InChI=1S/C2Cl4/c3-1(4)2(5)6","CYTYCFOTNPOANT-UHFFFAOYSA-N","?",0,0.0177,24.0,"EXP","GOSSETT,JM (1987)",0.0165,0.0177,21319,"DTXSID2021319","DSSTox_Low","DTXCID601319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100740.0,"127-19-5","ValidCAS","N,N'-DIMETHYLACETAMIDE",,"N,N-Dimethylacetamide","N,N-dimethylacetamide","CC(=O)N(C)C","2 STAR: Molfile, CAS","4 STAR: Name retrieved from DSSTOX, Smiles generated","CC(=O)N(C)C","InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3","FXHOOIRPVKKKFG-UHFFFAOYSA-N","?",0,1.31E-8,25.0,"EXP","TAFT,RW ET AL. (1985)",5.39E-8,,20499,"DTXSID5020499","DSSTox_Low","DTXCID90499",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100741.0,"128-95-0","ValidCAS","DISPERSE VIOLET 1",,"1,4-Diaminoanthraquinone","1,4-diaminoanthracene-9,10-dione","Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O","2 STAR: Molfile, CAS","4 STAR: Name retrieved from DSSTOX, Smiles generated","Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O","InChI=1S/C14H10N2O2/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6H,15-16H2","FBMQNRKSAWNXBT-UHFFFAOYSA-N","?",0,4.786000000000002E-10,25.0,"EST","VP/WSOL",3.97E-16,,41252,"DTXSID2041252","DSSTox_Low","DTXCID0021252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100742.0,"129-00-0","ValidCAS","PYRENE","Ok","Pyrene","pyrene","c1cc2cccc3ccc4cccc1c4c32","3 STAR","4 STAR: Smiles generated","c1cc2cccc3ccc4cccc1c4c32","InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H","BBEAQIROQSPTKN-UHFFFAOYSA-N","?",0,1.19E-5,25.0,"EXP","SHIU,WY & MACKAY,D (1997)",8.3E-6,2.94E-6,24289,"DTXSID3024289","DSSTox_Low","DTXCID804289",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100743.0,"129-43-1","ValidCAS","1-HYDROXYANTHRAQUINONE","Ok","1-Hydroxyanthraquinone","1-hydroxyanthracene-9,10-dione","Oc1cccc2c1C(=O)c1ccccc1C2=O","3 STAR","4 STAR: Smiles generated","Oc1cccc2c1C(=O)c1ccccc1C2=O","InChI=1S/C14H8O3/c15-11-7-3-6-10-12(11)14(17)9-5-2-1-4-8(9)13(10)16/h1-7,15H","BTLXPCBPYBNQNR-UHFFFAOYSA-N","?",0,7.254E-9,25.0,"EST","VP/WSOL",4.16E-10,,20722,"DTXSID1020722","DSSTox_Low","DTXCID70722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100744.0,"131-11-3","ValidCAS","DIMETHYL PHTHALATE","Ok","Dimethyl phthalate","dimethyl benzene-1,2-dicarboxylate","COC(=O)c1ccccc1C(=O)OC","3 STAR","4 STAR: Smiles generated","COC(=O)c1ccccc1C(=O)OC","InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3","NIQCNGHVCWTJSM-UHFFFAOYSA-N","?",0,1.970000000000001E-7,25.0,"EST","VP/WSOL",2.24E-7,6.14E-8,22455,"DTXSID3022455","DSSTox_Low","DTXCID502455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100745.0,"131-16-8","ValidCAS","DIPROPYL PHTHALATE","Ok","Dipropyl phthalate","dipropyl benzene-1,2-dicarboxylate","CCCOC(=O)c1ccccc1C(=O)OCCC","3 STAR","4 STAR: Smiles generated","CCCOC(=O)c1ccccc1C(=O)OCCC","InChI=1S/C14H18O4/c1-3-9-17-13(15)11-7-5-6-8-12(11)14(16)18-10-4-2/h5-8H,3-4,9-10H2,1-2H3","MQHNKCZKNAJROC-UHFFFAOYSA-N","?",0,4.024999999999998E-7,25.0,"EST","VP/WSOL",6.95E-7,2.23E-7,31133,"DTXSID5031133","DSSTox_Low","DTXCID3011133",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100746.0,"132-64-9","ValidCAS","DIBENZOFURAN","Ok","Dibenzofuran","dibenzo[b,d]furan","c1cccc2oc3ccccc3c21","3 STAR","4 STAR: Smiles generated","c1cccc2oc3ccccc3c21","InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H","TXCDCPKCNAJMEE-UHFFFAOYSA-N","?",0,2.13E-4,25.0,"EST","VP/WSOL",5.12E-5,,21993,"DTXSID2021993","DSSTox_Low","DTXCID801993",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100747.0,"132-65-0","ValidCAS","DIBENZOTHIOPHENE","Warning: Structure is taken from ACD/Dictionary","Dibenzothiophene","dibenzo[b,d]thiophene","c1cccc2[s]c3ccccc3c21","3 STAR","4 STAR: Smiles generated","c1cccc2[s]c3ccccc3c21","InChI=1S/C12H8S/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H","IYYZUPMFVPLQIF-UHFFFAOYSA-N","?",0,3.38E-5,25.0,"EST","VP/WSOL",2.79E-5,,47741,"DTXSID0047741","DSSTox_Low","DTXCID0027725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
