"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16012","ClC1(=NC=2(C=C3(CCCCC3(=CC=2(N1)))))","ClC1NC2C=C3CCCCC3=CC=2N=1","InChI=1S/C11H11ClN2/c12-11-13-9-5-7-3-1-2-4-8(7)6-10(9)14-11/h5-6H,1-4H2,(H,13,14)","OVFSGBXDUGGLTQ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",2.68
"15291","S(=O)(C3(=CC(OC)=C(C1(=NC=2(N=CN=CC=2(N1))))C=C3))C","CS(=O)C1=CC(OC)=C(C=C1)C1NC2C=NC=NC=2N=1","InChI=1S/C13H12N4O2S/c1-19-11-5-8(20(2)18)3-4-9(11)12-16-10-6-14-7-15-13(10)17-12/h3-7H,1-2H3,(H,14,15,16,17)","VCYCFRKSFAXXOL-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",2.69
"15305","S1(C(=[N+](C)C2(=C1C=C(C)C=C2))C3(=CC=C(N(C)C)C=C3))","CC1C=CC2=C(C=1)SC(C1C=CC(=CC=1)N(C)C)=[N+]2C","InChI=1S/C17H19N2S/c1-12-5-10-15-16(11-12)20-17(19(15)4)13-6-8-14(9-7-13)18(2)3/h5-11H,1-4H3/q+1","FXEKRIDRIFBJOR-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",2.69
"11247","ClC1(=NC(N)=C2(C=NN(C2(=N1))C))","CN1N=CC2=C(N)N=C(Cl)N=C12","InChI=1S/C6H6ClN5/c1-12-5-3(2-9-12)4(8)10-6(7)11-5/h2H,1H3,(H2,8,10,11)","IXLBKCICUWBZOQ-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",2.69
"10092","N1(=C(C=C(C)N=C1)C)","CC1C=C(C)N=CN=1","InChI=1S/C6H8N2/c1-5-3-6(2)8-4-7-5/h3-4H,1-2H3","LSBIUXKNVUBKRI-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","NH(1+)","basic",2.7
"12890","N#CC1(=CN(CCC1)C)","CN1CCCC(=C1)C#N","InChI=1S/C7H10N2/c1-9-4-2-3-7(5-8)6-9/h6H,2-4H2,1H3","KAEDLWDCQPUSJH-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",2.7
"12889","N#CC1(=CN(CC=C1)C)","CN1CC=CC(=C1)C#N","InChI=1S/C7H8N2/c1-9-4-2-3-7(5-8)6-9/h2-3,6H,4H2,1H3","ZMTFFNRUQXTNPJ-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",2.7
"13421","IC2(=C(O)C1(=NC=CC=C1C(=C2)I))","OC1C2=NC=CC=C2C(I)=CC=1I","InChI=1S/C9H5I2NO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H","UXZFQZANDVDGMM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",2.7
"13853","OC=2(C1(=NN=CC=C1C=CC=2))","OC1=CC=CC2=CC=NN=C21","InChI=1S/C8H6N2O/c11-7-3-1-2-6-4-5-9-10-8(6)7/h1-5,11H","UCYUOFIVFHOUTP-UHFFFAOYSA-N","?","20","mean from 4","a1/apparent","?","basic",2.72
"15257","N(C2(=CC=1(C(=CC=CC=1)C=C2)))CCNC4(=CC=3(C(=CC=CC=3)C=C4))","C(CNC1=CC2=CC=CC=C2C=C1)NC1=CC2=CC=CC=C2C=C1","InChI=1S/C22H20N2/c1-3-7-19-15-21(11-9-17(19)5-1)23-13-14-24-22-12-10-18-6-2-4-8-20(18)16-22/h1-12,15-16,23-24H,13-14H2","UQNYJPVIIOGVSR-UHFFFAOYSA-N","?, ?",,"potentiometric","a2/apparent","?, ?","basic",2.75
"17866","ClC1(=CN=CC=C1)","ClC1=CN=CC=C1","InChI=1S/C5H4ClN/c6-5-2-1-3-7-4-5/h1-4H","PWRBCZZQRRPXAB-UHFFFAOYSA-N","?","24","mean from 5","a1/apparent","NH(1+)","basic",2.77
"11966","S2(C1(=NC=NC(=C1N=C2)N))","NC1N=CN=C2SC=NC2=1","InChI=1S/C5H4N4S/c6-4-3-5(8-1-7-4)10-2-9-3/h1-2H,(H2,6,7,8)","XLQTXFKCBDQZSN-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",2.77
"13571","S1(C(=NC=C1C(=O)OCC)N(C)C)","CCOC(=O)C1=CN=C(S1)N(C)C","InChI=1S/C8H12N2O2S/c1-4-12-7(11)6-5-9-8(13-6)10(2)3/h5H,4H2,1-3H3","FSYRFLKQQXNKDX-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",2.77
"15345","O(C1(=C(O)C=CC(=C1)C=NC3(=NC=2(NC=NC=2C=N3))))C","COC1C=C(C=NC2=NC3NC=NC=3C=N2)C=CC=1O","InChI=1S/C13H11N5O2/c1-20-11-4-8(2-3-10(11)19)5-14-13-15-6-9-12(18-13)17-7-16-9/h2-7,19H,1H3,(H,15,16,17,18)","ZSVJBTMNAPRTIZ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","NH","basic",2.79
"12416","O=[N+]([O-])C=2(C=1(C(=C(N)C=CC=1)C=CC=2))","NC1C=CC=C2C(=CC=CC2=1)[N+]([O-])=O","InChI=1S/C10H8N2O2/c11-9-5-1-4-8-7(9)3-2-6-10(8)12(13)14/h1-6H,11H2","WEWILNPCZSSAIJ-UHFFFAOYSA-N","?","25",,"a/thermodynamic","?","basic",2.8
"11572","OC1(=NNC(=C1CC=C)C)","CC1NN=C(O)C=1CC=C","InChI=1S/C7H10N2O/c1-3-4-6-5(2)8-9-7(6)10/h3H,1,4H2,2H3,(H2,8,9,10)","TUMKJTLZZCILGU-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",2.8
"13816","N#CC2(=CC1(=C(NCC1)C=C2))","N#CC1=CC2CCNC=2C=C1","InChI=1S/C9H8N2/c10-6-7-1-2-9-8(5-7)3-4-11-9/h1-2,5,11H,3-4H2","KBNWGVBBEPQFIZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","basic",2.8
"13463","S1(C(=NN=C1C2(=CC=CC=C2))NC)","CNC1=NN=C(S1)C1C=CC=CC=1","InChI=1S/C9H9N3S/c1-10-9-12-11-8(13-9)7-5-3-2-4-6-7/h2-6H,1H3,(H,10,12)","KYFFHIGZVFHJIV-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",2.8
"14580","O=C(NN)C1(=CC=C(N)C=C1)","NC1C=CC(=CC=1)C(=O)NN","InChI=1S/C7H9N3O/c8-6-3-1-5(2-4-6)7(11)10-9/h1-4H,8-9H2,(H,10,11)","WPBZMCGPFHZRHJ-UHFFFAOYSA-N","?, ?","25","potentiometric","a2/apparent","?, ?","basic",2.8049999999999997
"17248","O=CNN","NNC=O","InChI=1S/CH4N2O/c2-3-1-4/h1H,2H2,(H,3,4)","XZBIXDPGRMLSTC-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",2.81
"17125","N(=NC1(=CC=CC=C1))C2(=CC=C(N)C=C2)","NC1C=CC(=CC=1)N=NC1C=CC=CC=1","InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2","QPQKUYVSJWQSDY-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",2.82
"12417","O=[N+]([O-])C2(=CC1(=C(N)C=CC=C1C=C2))","NC1C=CC=C2C=CC(=CC2=1)[N+]([O-])=O","InChI=1S/C10H8N2O2/c11-10-3-1-2-7-4-5-8(12(13)14)6-9(7)10/h1-6H,11H2","LCFRYFXEODXQHS-UHFFFAOYSA-N","?","20",,"a/thermodynamic","?","basic",2.83
"12898","N#CC1(=CC(N)=CC=C1)","NC1C=C(C=CC=1)C#N","InChI=1S/C7H6N2/c8-5-6-2-1-3-7(9)4-6/h1-4H,9H2","NJXPYZHXZZCTNI-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","-NH3(1+)","basic",2.83
"12717","N2(=C1(NN=CC1=CN=C2))","C1N=C2NN=CC2=CN=1","InChI=1S/C5H4N4/c1-4-2-8-9-5(4)7-3-6-1/h1-3H,(H,6,7,8,9)","QUKPALAWEPMWOS-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","basic",2.84
"13771","S2(C1(=NC=NC(=C1N=C2)NC))","CNC1N=CN=C2SC=NC=12","InChI=1S/C6H6N4S/c1-7-5-4-6(9-2-8-5)11-3-10-4/h2-3H,1H3,(H,7,8,9)","STFGZAITFFZDBU-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",2.84
"11959","N2(=C1(N=C(C)NC1=CN=C2))","CC1NC2=CN=CN=C2N=1","InChI=1S/C6H6N4/c1-4-9-5-2-7-3-8-6(5)10-4/h2-3H,1H3,(H,7,8,9,10)","UZQYFLWZKIMYKS-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",2.85
"13159","N1(=NC(=C(C)N=C1C)C)","CC1=NC(C)=C(C)N=N1","InChI=1S/C6H9N3/c1-4-5(2)8-9-6(3)7-4/h1-3H3","INQFSKCZGLOEIY-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",2.85
"12424","O=[N+]([O-])C=2(C=1(C(=CC=C(C=1)N)C=CC=2))","NC1C=C2C(=CC=CC2=CC=1)[N+]([O-])=O","InChI=1S/C10H8N2O2/c11-8-5-4-7-2-1-3-10(12(13)14)9(7)6-8/h1-6H,11H2","FGLPIWSCAOGYBA-UHFFFAOYSA-N","?","25",,"a/thermodynamic","?","basic",2.86
"11824","O=C(NN)C1(=NC=CC=C1)","NNC(=O)C1C=CC=CN=1","InChI=1S/C6H7N3O/c7-9-6(10)5-3-1-2-4-8-5/h1-4H,7H2,(H,9,10)","BAQLNPIEFOYKNB-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",2.86
"14345","S(=O)(=O)(N)C1(=CC(N)=CC=C1)","NC1C=C(C=CC=1)S(N)(=O)=O","InChI=1S/C6H8N2O2S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)","JPVKCHIPRSQDKL-UHFFFAOYSA-N","?","25","mean from 2","a/apparent","?","basic",2.87
"11659","[Br]C1(=C(C([Br])=CC(=C1)N)C)","CC1C(Br)=CC(N)=CC=1Br","InChI=1S/C7H7Br2N/c1-4-6(8)2-5(10)3-7(4)9/h2-3H,10H2,1H3","AQZDIKCNODUMNY-UHFFFAOYSA-N","?","15","spectrophotometric","a/apparent","?","basic",2.87
"15161","N(=NC1(=CC=C(N)C=C1))C2(=CC(=CC=C2)C)","CC1C=C(C=CC=1)N=NC1C=CC(N)=CC=1","InChI=1S/C13H13N3/c1-10-3-2-4-13(9-10)16-15-12-7-5-11(14)6-8-12/h2-9H,14H2,1H3","KCOITMFSLVDOGO-UHFFFAOYSA-N","?","25","spectrophotometric","a/apparent","?","basic",2.88
"15365","S(=O)(C3(=CC(OC)=C(C=1(N=C2(C=NC=CN2(C=1))))C=C3))C","COC1C=C(C=CC=1C1=CN2C=CN=CC2=N1)S(C)=O","InChI=1S/C14H13N3O2S/c1-19-13-7-10(20(2)18)3-4-11(13)12-9-17-6-5-15-8-14(17)16-12/h3-9H,1-2H3","CXWQTCGUKRMZOM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","N7-H","basic",2.88
"12464","O=[N+]([O-])C=2(C=1(C(=NC=CC=1)C(O)=CC=2))","[O-][N+](=O)C1=CC=C(O)C2=NC=CC=C12","InChI=1S/C9H6N2O3/c12-8-4-3-7(11(13)14)6-2-1-5-10-9(6)8/h1-5,12H","RJIWZDNTCBHXAL-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","H+ of NH+","basic",2.88
"12423","O=[N+]([O-])C2(=CC=1(C(=CC(N)=CC=1)C=C2))","NC1C=C2C=CC(=CC2=CC=1)[N+]([O-])=O","InChI=1S/C10H8N2O2/c11-9-3-1-8-6-10(12(13)14)4-2-7(8)5-9/h1-6H,11H2","LNYJXDMWSMEVGQ-UHFFFAOYSA-N","?","21",,"a/thermodynamic","?","basic",2.9
"10261","S1(C=NC(=C1)C(=O)O)","OC(=O)C1=CSC=N1","InChI=1S/C4H3NO2S/c6-4(7)3-1-8-2-5-3/h1-2H,(H,6,7)","HMVYYTRDXNKRBQ-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","?","basic",2.9
"11574","OC=1(NN=C(C=1)C(C)(C)C)","CC(C)(C)C1C=C(O)NN=1","InChI=1S/C7H12N2O/c1-7(2,3)5-4-6(10)9-8-5/h4H,1-3H3,(H2,8,9,10)","UAHDLZGBBMTCBN-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",2.9
"11082","OC=2(C1(=NC=NC(=C1C=CC=2)C))","CC1N=CN=C2C(O)=CC=CC2=1","InChI=1S/C9H8N2O/c1-6-7-3-2-4-8(12)9(7)11-5-10-6/h2-5,12H,1H3","RSHKEEMIDCYLTC-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",2.9
"15068","NC2(=C(C1(=C(N)C=CC=C1C))C(=CC=C2)C)","CC1=CC=CC(N)=C1C1=C(N)C=CC=C1C","InChI=1S/C14H16N2/c1-9-5-3-7-11(15)13(9)14-10(2)6-4-8-12(14)16/h3-8H,15-16H2,1-2H3","MCUUKQCKNKUMBP-UHFFFAOYSA-N","?, ?","25","potentiometric","a2/apparent","?, ?","basic",2.9000000000000004
"13753","N=2(C1(=NC=CN=C1C(C)=NC=2))","CC1=NC=NC2=NC=CN=C21","InChI=1S/C7H6N4/c1-5-6-7(11-4-10-5)9-3-2-8-6/h2-4H,1H3","WESDBLALURHRDL-UHFFFAOYSA-N","?","20","mean from 2","a/apparent","?","basic",2.92
"10987","N=2(C1(=NC=NC=C1N=C(C=2C)C))","CC1=NC2=CN=CN=C2N=C1C","InChI=1S/C8H8N4/c1-5-6(2)12-8-7(11-5)3-9-4-10-8/h3-4H,1-2H3","HBHGSVQQEYTFFZ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",2.93
"17869","[Br]C1(=CN=CC=C1)","BrC1=CN=CC=C1","InChI=1S/C5H4BrN/c6-5-2-1-3-7-4-5/h1-4H","NYPYPOZNGOXYSU-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","NH(1+)","basic",2.94
"15585","O=[N+]([O-])C3(=CC=2(N=C(C1(=CC=CC=C1))NC=2C=C3))","[O-][N+](=O)C1=CC2N=C(NC=2C=C1)C1C=CC=CC=1","InChI=1S/C13H9N3O2/c17-16(18)10-6-7-11-12(8-10)15-13(14-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)","FHOXCSDDMCCTPM-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",2.95
"14010","N=1(C=2(C(N=CC=1)=CC=C(C=2)N))","NC1C=C2N=CC=NC2=CC=1","InChI=1S/C8H7N3/c9-6-1-2-7-8(5-6)11-4-3-10-7/h1-5H,9H2","MSGRFBKVMUKEGZ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",2.95
"10220","FC1(=C(N)C=CC=C1)","NC1C=CC=CC=1F","InChI=1S/C6H6FN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2","FTZQXOJYPFINKJ-UHFFFAOYSA-N","?","25","potentiometric","b/thermodynamic","?","basic",2.96
"10375","ON=C(N)C(=NO)N","NC(N=O)C(N)N=O","InChI=1S/C2H6N4O2/c3-1(5-7)2(4)6-8/h1-2H,3-4H2","ZWXULJYESWUJAD-UHFFFAOYSA-N","?","22","mean from 3","thermodynamic","NH3%+&","basic",2.97
"14308","N#CC1(=CC(N(C)C)=CC=C1)","CN(C)C1C=C(C=CC=1)C#N","InChI=1S/C9H10N2/c1-11(2)9-5-3-4-8(6-9)7-10/h3-6H,1-2H3","FEOIEIQLXALHPJ-UHFFFAOYSA-N","?","25","spectrophotometric","a/thermodynamic","?","basic",2.97
"10999","S(C1(=NC=2(C=NC=NC=2(N1C))))C","CN1C2N=CN=CC=2N=C1SC","InChI=1S/C7H8N4S/c1-11-6-5(3-8-4-9-6)10-7(11)12-2/h3-4H,1-2H3","CHVNAJCSHLYMRZ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",2.98
"16694","N=2(N1(C(=NC=C1C[NH+](C)C)C=CC=2C3(=CC=CC=C3)))","CN(C)CC1=CN=C2C=CC(=NN21)C1C=CC=CC=1","InChI=1S/C15H16N4/c1-18(2)11-13-10-16-15-9-8-14(17-19(13)15)12-6-4-3-5-7-12/h3-10H,11H2,1-2H3","KIAUHGPAPAPHKJ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",2.99
"15542","O=C(NC=3(C2(=NC=1(C(=CC=CC=1)C=C2C=CC=3))))C","C/C(/O)=N\C1=CC=CC2=CC3=CC=CC=C3N=C21","InChI=1S/C15H12N2O/c1-10(18)16-14-8-4-6-12-9-11-5-2-3-7-13(11)17-15(12)14/h2-9H,1H3,(H,16,18)","HVOZCMFCAHFSSQ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",3.0
"11571","OC1(=NNC(=C1C(C)C)C)","CC1NN=C(O)C=1C(C)C","InChI=1S/C7H12N2O/c1-4(2)6-5(3)8-9-7(6)10/h4H,1-3H3,(H2,8,9,10)","ATGBRCLYHXIDTH-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",3.0
"14335","O=[N+]([O-])C1(=C(C=CC(=C1)N)C)","CC1C=CC(N)=CC=1[N+]([O-])=O","InChI=1S/C7H8N2O2/c1-5-2-3-6(8)4-7(5)9(10)11/h2-4H,8H2,1H3","GDIIPKWHAQGCJF-UHFFFAOYSA-N","?","21","mean from 2","a/apparent","?","basic",3.0
"11570","O=C(NN)C1(=CC=CC=C1)","NNC(=O)C1C=CC=CC=1","InChI=1S/C7H8N2O/c8-9-7(10)6-4-2-1-3-5-6/h1-5H,8H2,(H,9,10)","WARCRYXKINZHGQ-UHFFFAOYSA-N","?","21","mean from 3","b/apparent","?","basic",3.02
"14539","ClC1(=CC=C(N(CO)C)C=C1)","CN(CO)C1C=CC(Cl)=CC=1","InChI=1S/C8H10ClNO/c1-10(6-11)8-4-2-7(9)3-5-8/h2-5,11H,6H2,1H3","JPCRKZMRCHYQAH-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",3.02
"14968","ClC=1(C=3(C(N=CC=1)=C2(N=CC=C(C2=CC=3)Cl)))","ClC1=CC=NC2=C3N=CC=C(Cl)C3=CC=C12","InChI=1S/C12H6Cl2N2/c13-9-3-5-15-11-7(9)1-2-8-10(14)4-6-16-12(8)11/h1-6H","GIEQBYJCGYHHSU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",3.03
"14342","S1(C(=NC=C1C(=O)OCC)N)","CCOC(=O)C1=CN=C(N)S1","InChI=1S/C6H8N2O2S/c1-2-10-5(9)4-3-8-6(7)11-4/h3H,2H2,1H3,(H2,7,8)","VNZXERIGKZNEKB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","basic",3.04
"11876","N(CC#C)(CC#C)CC#C","C#CCN(CC#C)CC#C","InChI=1S/C9H9N/c1-4-7-10(8-5-2)9-6-3/h1-3H,7-9H2","ZHOBJWVNWMQMLF-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","basic",3.04
"11141","[Br]C1(=C(N)C=CC2(=C1CCCC2))","NC1C=CC2CCCCC=2C=1Br","InChI=1S/C10H12BrN/c11-10-8-4-2-1-3-7(8)5-6-9(10)12/h5-6H,1-4,12H2","UZQNLYZEAMZVSZ-UHFFFAOYSA-N","?","17","potentiometric","a/apparent","?","basic",3.05
"11201","O(C1(=NC=CC=2(C1=CC=CC=2)))C","COC1=NC=CC2=CC=CC=C21","InChI=1S/C10H9NO/c1-12-10-9-5-3-2-4-8(9)6-7-11-10/h2-7H,1H3","AFWHVAFMAIDVTH-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","NH%+&","basic",3.05
"12087","N=1(NC=2(C(N)=CC=CC=2(C=1)))","NC1=CC=CC2C=NNC=21","InChI=1S/C7H7N3/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,8H2,(H,9,10)","OTFFCAGPSWJBDK-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",3.05
"13477","O=C1(N(C=2(C(N)=CC=CC=2(N1C)))C)","CN1C(=O)N(C)C2C(N)=CC=CC1=2","InChI=1S/C9H11N3O/c1-11-7-5-3-4-6(10)8(7)12(2)9(11)13/h3-5H,10H2,1-2H3","AIEWIDKMMVRHDR-UHFFFAOYSA-N","?","18","potentiometric","b/apparent","?","basic",3.06
"12481","FC(F)(F)C=2(C=1(C(=NC=CC=1)C=CC=2))","FC(F)(F)C1=CC=CC2=NC=CC=C21","InChI=1S/C10H6F3N/c11-10(12,13)8-4-1-5-9-7(8)3-2-6-14-9/h1-6H","YIFZKLFTSGGGQW-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",3.09
"15164","S1(C(=NN=C1C2(=CC=CC=C2))N(CC)CC)","CCN(CC)C1=NN=C(S1)C1C=CC=CC=1","InChI=1S/C12H15N3S/c1-3-15(4-2)12-14-13-11(16-12)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3","RCCXMWAPQQLBAB-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",3.09
"16698","O(C3(=C(C1(=NC=2(N=CN=CC=2(N1))))C=CC(=C3)OC))C","COC1C=C(C=CC=1C1NC2C=NC=NC=2N=1)OC","InChI=1S/C13H12N4O2/c1-18-8-3-4-9(11(5-8)19-2)12-16-10-6-14-7-15-13(10)17-12/h3-7H,1-2H3,(H,14,15,16,17)","XOZCJKUFAQFZGZ-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",3.09
"11199","O=CC2(=NC=1(C(=CC=CC=1)C=C2))","O=CC1C=CC2=CC=CC=C2N=1","InChI=1S/C10H7NO/c12-7-9-6-5-8-3-1-2-4-10(8)11-9/h1-7H","WPYJKGWLDJECQD-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",3.1
"16554","S(C2(=NC(N)=C3(N(C1(OC(CO)C(C1O)O))C=NC3(=N2))))C","CSC1N=C2N=CN(C3OC(CO)C(O)C3O)C2=C(N)N=1","InChI=1S/C11H15N5O4S/c1-21-11-14-8(12)5-9(15-11)13-3-16(5)10-7(19)6(18)4(2-17)20-10/h3-4,6-7,10,17-19H,2H2,1H3,(H2,12,14,15)","CRYLGGQVMIOMDU-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","basic",3.1
"11006","O=C1(NC(=O)C=2(NC(=NC=2(N1))C))","CC1NC2=C(NC(=O)NC2=O)N=1","InChI=1S/C6H6N4O2/c1-2-7-3-4(8-2)9-6(12)10-5(3)11/h1H3,(H3,7,8,9,10,11,12)","RTAPDZBZLSXHQQ-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",3.1
"11783","S(=O)(CC1(=NC=CC=C1))C","CS(=O)CC1C=CC=CN=1","InChI=1S/C7H9NOS/c1-10(9)6-7-4-2-3-5-8-7/h2-5H,6H2,1H3","PMKSHWKRXZNJTK-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",3.1
"15552","O3(C(N1(N=C2(N=CN=C(C2(=N1))N)))CC(C3CO)O)","NC1=NC=NC2=NN(N=C21)C1CC(O)C(CO)O1","InChI=1S/C9H12N6O3/c10-8-7-9(12-3-11-8)14-15(13-7)6-1-4(17)5(2-16)18-6/h3-6,16-17H,1-2H2,(H2,10,11,12,14)","LERBDRLELWYCDC-UHFFFAOYSA-N","?","25.1","spectrophotometric","a1/apparent","NH+","basic",3.1
"16083","O=[N+]([O-])C2(=CC=C(C=NC1(=NC=CC=N1))C=C2)","[O-][N+](=O)C1C=CC(C=NC2N=CC=CN=2)=CC=1","InChI=1S/C11H8N4O2/c16-15(17)10-4-2-9(3-5-10)8-14-11-12-6-1-7-13-11/h1-8H","YQWUNVXQOBJSRB-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",3.12
"13846","OC2(=CC=1(C(=NC=NC=1)C=C2))","OC1=CC2=CN=CN=C2C=C1","InChI=1S/C8H6N2O/c11-7-1-2-8-6(3-7)4-9-5-10-8/h1-5,11H","BBPMVEXRMOAIKQ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",3.12
"12422","O=[N+]([O-])C2(=CC=1(C(=CC=C(C=1)N)C=C2))","NC1C=C2C=C(C=CC2=CC=1)[N+]([O-])=O","InChI=1S/C10H8N2O2/c11-9-3-1-7-2-4-10(12(13)14)6-8(7)5-9/h1-6H,11H2","KRHGMPUYSBHCPE-UHFFFAOYSA-N","?","21",,"a/thermodynamic","?","basic",3.13
"11093","O(C1(=NC=NC=2(C1=CC=CC=2)))C","COC1=NC=NC2=CC=CC=C21","InChI=1S/C9H8N2O/c1-12-9-7-4-2-3-5-8(7)10-6-11-9/h2-6H,1H3","QHHPPKHDJVVPQH-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",3.13
"17313","S1(C=NC(=C1)C)","CC1=CSC=N1","InChI=1S/C4H5NS/c1-4-2-6-3-5-4/h2-3H,1H3","QMHIMXFNBOYPND-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",3.14
"13788","O(C1(=NC=2(N=CN=CC=2(N1))))C","COC1NC2C=NC=NC=2N=1","InChI=1S/C6H6N4O/c1-11-6-9-4-2-7-3-8-5(4)10-6/h2-3H,1H3,(H,7,8,9,10)","DYZBUFCIYODTAZ-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","?","basic",3.14
"13621","S(=O)(=O)(N)C1(=C(C(=O)O)C=CC=C1)","NS(=O)(=O)C1C=CC=CC=1C(O)=O","InChI=1S/C7H7NO4S/c8-13(11,12)6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)(H2,8,11,12)","KDNIOKSLVIGAAN-UHFFFAOYSA-N","?","25",,"a1/apparent","H(+)","basic",3.14
"12505","O=C2(C=C(N1(CCCC1))CC(C2)(C)C)","CC1(C)CC(=CC(O)=C1)N1CCCC1","InChI=1S/C12H19NO/c1-12(2)8-10(7-11(14)9-12)13-5-3-4-6-13/h7,9,14H,3-6,8H2,1-2H3","NBEPWQYIAJLVNX-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",3.15
"10307","N1(=C(C(N)=CN=C1)C)","CC1=NC=NC=C1N","InChI=1S/C5H7N3/c1-4-5(6)2-7-3-8-4/h2-3H,6H2,1H3","DQNDDUOCVSWTOW-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",3.15
"11529","[S-]C1(=[N+](C(=CC(=N1)C)C)C)","CC1=CC(C)=[N+](C)C(S)=N1","InChI=1S/C7H10N2S/c1-5-4-6(2)9(3)7(10)8-5/h4H,1-3H3/p+1","SBHVYWHHDCAGNZ-UHFFFAOYSA-O","?",,"potentiometric","a/apparent","?","basic",3.15
"12482","FC(F)(F)C2(=CC1(=NC=CC=C1C=C2))","FC(F)(F)C1=CC2=NC=CC=C2C=C1","InChI=1S/C10H6F3N/c11-10(12,13)8-4-3-7-2-1-5-14-9(7)6-8/h1-6H","CMMSEFHVUYEEDY-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",3.16
