"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"16398","S1(C(C(C(=O)O)N3(C1C(NC(=O)COC2(=CC=C(C)C=C2))C3=O))(C)C)","CC1C=CC(=CC=1)OC=C(O)N=C1C2SC(C)(C)C(=C(O)O)N2C1O","InChI=1S/C17H20N2O5S/c1-9-4-6-10(7-5-9)24-8-11(20)18-12-14(21)19-13(16(22)23)17(2,3)25-15(12)19/h4-8,14-15,20-23H,1-3H3","ZDXSKYDWKJYRIS-UHFFFAOYSA-N","?","24",,"a/apparent","?","acidic",2.8
"17740","S=C(S)NCCO","OCCNC(S)=S","InChI=1S/C3H7NOS2/c5-2-1-4-3(6)7/h5H,1-2H2,(H2,4,6,7)","MMLBEXXDOLIGCR-UHFFFAOYSA-N","?","25",,"a1/apparent","S-H","acidic",2.82
"15427","S(C1(=C(C(=O)O)C=C([N+](=O)[O-])C=C1))C2(=CC=C(C)C=C2)","CC1C=CC(=CC=1)SC1C=CC(=CC=1C(O)=O)[N+]([O-])=O","InChI=1S/C14H11NO4S/c1-9-2-5-11(6-3-9)20-13-7-4-10(15(18)19)8-12(13)14(16)17/h2-8H,1H3,(H,16,17)","IOGPWPIPIPXYDP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",2.84
"10973","O=C(O)C=1(OC=2(C=CC=CC=2(C=1)))","OC(=O)C1=CC2C=CC=CC=2O1","InChI=1S/C9H6O3/c10-9(11)8-5-6-3-1-2-4-7(6)12-8/h1-5H,(H,10,11)","OFFSPAZVIVZPHU-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",2.84
"12929","O=C(O)C1(=NC=CC=N1)","OC(=O)C1N=CC=CN=1","InChI=1S/C5H4N2O2/c8-5(9)4-6-2-1-3-7-4/h1-3H,(H,8,9)","ZFCHNZDUMIOWFV-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","acidic",2.85
"17280","IC1(=NN=NN1)","IC1NN=NN=1","InChI=1S/CHIN4/c2-1-3-5-6-4-1/h(H,3,4,5,6)","ZTLJPKSDOIYBHM-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",2.85
"15437","O=[N+]([O-])C1(=C(C(C(=O)O)=CC=C1)C(=O)C2(=CC=CC=C2))","[O-][N+](=O)C1C=CC=C(C(O)=O)C=1C(=O)C1C=CC=CC=1","InChI=1S/C14H9NO5/c16-13(9-5-2-1-3-6-9)12-10(14(17)18)7-4-8-11(12)15(19)20/h1-8H,(H,17,18)","VQCAQTNPROLAJK-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.87
"12483","[Br]C1(=C(O)C([N+](=O)[O-])=CC2(=C1CC2=O))","[O-][N+](=O)C1=CC2=C(C=C2O)C(Br)=C1O","InChI=1S/C8H4BrNO4/c9-7-4-2-6(11)3(4)1-5(8(7)12)10(13)14/h1-2,11-12H","LOIKJZKTIZRXSL-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","OH","acidic",2.88
"12239","O=[N+]([O-])C1(=C(OCC(=O)O)C=CC=C1)","[O-][N+](=O)C1C=CC=CC=1OC=C(O)O","InChI=1S/C8H7NO5/c10-8(11)5-14-7-4-2-1-3-6(7)9(12)13/h1-5,10-11H","BKDJBSJYKGQGGG-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",2.9
"16738","O2(C=1(C(OC)=CC3(=C(O)C=C([NH+]=C3(C=1C(=C2C)C))C)))","COC1=CC2=C(O)C=C(C)N=C2C2=C1OC(C)=C2C","InChI=1S/C15H15NO3/c1-7-5-11(17)10-6-12(18-4)15-13(14(10)16-7)8(2)9(3)19-15/h5-6H,1-4H3,(H,16,17)","JXOQSDNAQDPDAZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","NH(+)","acidic",2.91
"14187","IC1(=C(C(=O)O)C=CC=C1C)","CC1=CC=CC(C(O)=O)=C1I","InChI=1S/C8H7IO2/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4H,1H3,(H,10,11)","PZUXUOZSSYKAMX-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.92
"12851","IC=1(OC(C(=O)O)=CC=1)","OC(=O)C1=CC=C(I)O1","InChI=1S/C5H3IO3/c6-4-2-1-3(9-4)5(7)8/h1-2H,(H,7,8)","UKRYIKCRRFOEOD-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",2.94
"11794","O=C(O)C1([N+]([O-])=CCC1)(C)","CC1(CCC=[N+]1[O-])C(O)=O","InChI=1S/C6H9NO3/c1-6(5(8)9)3-2-4-7(6)10/h4H,2-3H2,1H3,(H,8,9)","QHSWDTIJMXEPJS-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",2.95
"11431","ClC1(=C(C(=O)O)C=CC=C1)","OC(=O)C1C=CC=CC=1Cl","InChI=1S/C7H5ClO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)","IKCLCGXPQILATA-UHFFFAOYSA-N","?","25","mean from 11","a1/apparent","H(+)","acidic",2.95
"12859","SC1(=[NH+]C=C(N)C(=N1)N)","NC1=NC(S)=NC=C1N","InChI=1S/C4H6N4S/c5-2-1-7-4(9)8-3(2)6/h1H,5H2,(H3,6,7,8,9)","KDVXWCSUTDEXFF-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","?","acidic",2.96
"10218","S=C(S)N1(CCCC1)","SC(=S)N1CCCC1","InChI=1S/C5H9NS2/c7-5(8)6-3-1-2-4-6/h1-4H2,(H,7,8)","VSWDORGPIHIGNW-UHFFFAOYSA-N","?","23","mean from 2","a1/apparent","S-H","acidic",2.97
"13620","O=[N+]([O-])C1(=C(C(C(=O)O)=CC=C1)C)","CC1C(=CC=CC=1[N+]([O-])=O)C(O)=O","InChI=1S/C8H7NO4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3,(H,10,11)","YPQAFWHSMWWPLX-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",2.98
"14998","OC3(=CC2(=[N+](C=1(C(=CC=CC=1)N=C2C=C3))C))","C[N+]1C2=CC=CC=C2N=C2C=CC(O)=CC=12","InChI=1S/C13H10N2O/c1-15-12-5-3-2-4-10(12)14-11-7-6-9(16)8-13(11)15/h2-8H,1H3/p+1","HAQCALIJITZJCC-UHFFFAOYSA-O","?","30","potentiometric","a/apparent","?","acidic",3.0
"16911","O=C(O)C3(OC(OC=1(C=[NH+]C2(=CC=CC=C2(C=1))))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3C=CC=CC=3N=C2)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-8-5-7-3-1-2-4-9(7)16-6-8/h1-6,10-12,15,17-21H","IPJVYZWQHXCELT-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.0
"10047","O=C1(C(=O)CC(C1)=O)","OC1=CC(=O)CC1=O","InChI=1S/C5H4O3/c6-3-1-4(7)5(8)2-3/h1,7H,2H2","HLLPEXXYFOWVMA-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.0
"14186","ClC1(=C(C(=O)O)C=CC=C1C)","CC1=CC=CC(C(O)=O)=C1Cl","InChI=1S/C8H7ClO2/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4H,1H3,(H,10,11)","LWOKLXMNGXXORN-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.0
"12830","O=C(O)C1(OC1C(=O)O)","OC(O)=C1OC1C(O)=O","InChI=1S/C4H4O5/c5-3(6)1-2(9-1)4(7)8/h1,7-8H,(H,5,6)","KWPDYDNTBHGPFV-UHFFFAOYSA-N","?, ?, ?","19","potentiometric","1/apparent","?, ?, ?","acidic",3.03
"13592","O=C(O)C1(N(C(=O)C([NH3+])C)CCC1)","CC(=N)C(O)N1CCCC1=C(O)O","InChI=1S/C8H14N2O3/c1-5(9)7(11)10-4-2-3-6(10)8(12)13/h7,9,11-13H,2-4H2,1H3","RGAGNCLLGAVRRY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.04
"11904","O=C(O)C([NH3+])CCC(C)C","CC(C)CCC(=N)C(O)O","InChI=1S/C7H15NO2/c1-5(2)3-4-6(8)7(9)10/h5,7-10H,3-4H2,1-2H3","OSVWQXUZLAKYRT-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","COOH","acidic",3.06
"11259","OC1(=[NH+]C(=NC2(=C1N=CN2C))N)","CN1C=NC2C(O)=NC(N)=NC1=2","InChI=1S/C6H7N5O/c1-11-2-8-3-4(11)9-6(7)10-5(3)12/h2H,1H3,(H3,7,9,10,12)","UUWJNBOCAPUTBK-UHFFFAOYSA-N","?","22","spectrophotometric","a1/apparent","?","acidic",3.07
"17635","O=C(O)CC(=O)C","CC(=O)C=C(O)O","InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2,6-7H,1H3","MJVWCRHYQDKUHG-UHFFFAOYSA-N","?","20","mean from 4","a1/apparent","?","acidic",3.09
"10612","O=C(O)C#COC1(=CC=CC=C1)","OC(=O)C#COC1C=CC=CC=1","InChI=1S/C9H6O3/c10-9(11)6-7-12-8-4-2-1-3-5-8/h1-5H,(H,10,11)","ZQJTVDZFDAKIFV-UHFFFAOYSA-N","?","25","conductometric","a1/thermodynamic","COOH","acidic",3.09
"16920","O=C(O)C3(OC(OC=2(C=1(C(=[NH+]C=CC=1)C=CC=2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2C=CC=C3N=CC=CC=23)C(O)C(O)C1O","InChI=1S/C15H15NO7/c17-10-11(18)13(14(20)21)23-15(12(10)19)22-9-5-1-4-8-7(9)3-2-6-16-8/h1-6,10-12,15,17-21H","AUINEYLKSXXUPY-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",3.1
"16978","ClC1(=C([N+](=O)[O-])C=C2(N(O)N=NC2(=C1C)))","CC1C(Cl)=C(C=C2C=1N=NN2O)[N+]([O-])=O","InChI=1S/C7H5ClN4O3/c1-3-6(8)4(12(14)15)2-5-7(3)9-10-11(5)13/h2,13H,1H3","OVWVZJMDKNWSIO-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.1
"16969","O=C(O)CC1(=NN=NN1C2(=CC=CC=C2))","OC(O)=CC1=NN=NN1C1C=CC=CC=1","InChI=1S/C9H8N4O2/c14-9(15)6-8-10-11-12-13(8)7-4-2-1-3-5-7/h1-6,14-15H","GVWPLZYYFOCPKR-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.1
"12785","[Br]C1(=CSC(=C1)C(=O)O)","OC(=O)C1=CC(Br)=CS1","InChI=1S/C5H3BrO2S/c6-3-1-4(5(7)8)9-2-3/h1-2H,(H,7,8)","HJZFPRVFLBBAMU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.11
"16944","O=C(O)C1(=C(OC)C(=CC2(=C1COC2))C)","CC1=CC2COCC=2C(=C1OC)C(O)=O","InChI=1S/C11H12O4/c1-6-3-7-4-15-5-8(7)9(11(12)13)10(6)14-2/h3H,4-5H2,1-2H3,(H,12,13)","XZJKVPFIAANGFJ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.13
"12754","O=C(O)C1(OCCOC1)","OC(O)=C1COCCO1","InChI=1S/C5H8O4/c6-5(7)4-3-8-1-2-9-4/h6-7H,1-3H2","YECXBMSXHAPVJH-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.15
"14937","O=[N+]([O-])C1(=CC(C(=O)N[N+](C)(C)C)=CC=C1)","C[N+](C)(C)NC(=O)C1C=C(C=CC=1)[N+]([O-])=O","InChI=1S/C10H13N3O3/c1-13(2,3)11-10(14)8-5-4-6-9(7-8)12(15)16/h4-7H,1-3H3/p+1","QUZUHTAFMYFBBF-UHFFFAOYSA-O","?","20","mean from 2","a1/apparent","?","acidic",3.16
"16979","ClC2(=C1(N=NN(C1=C(C)C(=C2)[N+](=O)[O-])O))","CC1C(=CC(Cl)=C2N=NN(O)C2=1)[N+]([O-])=O","InChI=1S/C7H5ClN4O3/c1-3-5(12(14)15)2-4(8)6-7(3)11(13)10-9-6/h2,13H,1H3","WDZCLWRGSRLTLJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.17
"10048","O=C(O)C=1(OC=CC=1)","OC(=O)C1=CC=CO1","InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)","SMNDYUVBFMFKNZ-UHFFFAOYSA-N","?","22","mean from 7","a1/apparent","COOH","acidic",3.18
"12685","S=C(SC)NCC(=O)O","CSC(=S)N=CC(O)O","InChI=1S/C4H7NO2S2/c1-9-4(8)5-2-3(6)7/h2-3,6-7H,1H3","CQRJWDITXCHUIO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",3.19
"14267","O=C1(C=CC(C(=O)O)=CC=C1)","OC(=O)C1=CC=CC(=O)C=C1","InChI=1S/C8H6O3/c9-7-3-1-2-6(4-5-7)8(10)11/h1-5H,(H,10,11)","LDJBJXRAHZSWIB-UHFFFAOYSA-N","?","24",,"a/apparent","?","acidic",3.2
"14490","O=C(O)C1(=C([NH3+])C=CC=C1C)","CC1C=CC=C(N)C=1C(O)=O","InChI=1S/C8H9NO2/c1-5-3-2-4-6(9)7(5)8(10)11/h2-4H,9H2,1H3,(H,10,11)","XHYVBIXKORFHFM-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COOH","acidic",3.2
"16980","ClC1(=C(C([N+](=O)[O-])=C2(N(O)N=NC2(=C1)))C)","CC1=C(Cl)C=C2N=NN(O)C2=C1[N+]([O-])=O","InChI=1S/C7H5ClN4O3/c1-3-4(8)2-5-7(6(3)12(14)15)11(13)10-9-5/h2,13H,1H3","VIAKEJFEIKEODU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.21
"10742","O=[N+]([O-])C1(=NN(C)C(=N1)NN=O)","CN1N=C(N=C1NN=O)[N+]([O-])=O","InChI=1S/C3H4N6O3/c1-8-2(5-7-10)4-3(6-8)9(11)12/h1H3,(H,4,5,6,10)","ODHSHVLJRPLHCV-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","N-H","acidic",3.22
"13188","P(=O)(O)(CCCCC)CCCCC","CCCCCP(O)(=O)CCCCC","InChI=1S/C10H23O2P/c1-3-5-7-9-13(11,12)10-8-6-4-2/h3-10H2,1-2H3,(H,11,12)","KUFDFOXPFQCUST-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.23
"14944","FC12(CC3(F)(CC(C1)(F)CC(C2)(C(=O)O)C3))","OC(=O)C12CC3(F)CC(F)(C1)CC(F)(C2)C3","InChI=1S/C11H13F3O2/c12-9-1-8(7(15)16)2-10(13,4-9)6-11(14,3-8)5-9/h1-6H2,(H,15,16)","QBRDOUHHJWRTHN-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","COOH","acidic",3.24
"11556","O=C(O)C=CC=1([NH+]=CNC=1)","OC(=O)C=CC1=CNC=N1","InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)","LOIYMIARKYCTBW-UHFFFAOYSA-N","?, ?","20","potentiometric","a1/apparent","?, ?","acidic",3.25
"10974","O=C(O)C1(OC=2(C=CC=CC=2(C1)))","OC(O)=C1CC2=CC=CC=C2O1","InChI=1S/C9H8O3/c10-9(11)8-5-6-3-1-2-4-7(6)12-8/h1-4,10-11H,5H2","NXKOHCHHFVNCSI-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.25
"10513","[Se]1([Se]C(C(=O)O)CCC1C(=O)O)","OC(O)=C1CCC([Se][Se]1)=C(O)O","InChI=1S/C6H8O4Se2/c7-5(8)3-1-2-4(6(9)10)12-11-3/h7-10H,1-2H2","VDSZGZPZIYOICP-UHFFFAOYSA-N","?, ?","25","potentiometric","a1/apparent","?, ?","acidic",3.26
"11888","O=C([O-])C([NH3+])CCC(=O)O","N=C(CC=C(O)O)C(O)O","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h2,5-10H,1H2","IMBDOXOKEZZFCF-UHFFFAOYSA-N","?, ?","40",,"b1/apparent","COOH, COOH","acidic",3.27
"13090","[Br]C=1(SC=C(N=1)C(=O)O)","OC(=O)C1=CSC(Br)=N1","InChI=1S/C4H2BrNO2S/c5-4-6-2(1-9-4)3(7)8/h1H,(H,7,8)","BEGREHRAUWCAHV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.28
"15042","O=C2(OC(C1(=CC=CC=C1))=CC(=C2)C(=O)O)","OC(=O)C1=CC(=O)OC(=C1)C1C=CC=CC=1","InChI=1S/C12H8O4/c13-11-7-9(12(14)15)6-10(16-11)8-4-2-1-3-5-8/h1-7H,(H,14,15)","VZLIUNQVZJMYMZ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.3
"10781","S(=O)(=O)(N)C1(=C(SC=C1)C(=O)O)","NS(=O)(=O)C1C=CSC=1C(O)=O","InChI=1S/C5H5NO4S2/c6-12(9,10)3-1-2-11-4(3)5(7)8/h1-2H,(H,7,8)(H2,6,9,10)","NRAVSUNXRBRPRE-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",3.3
"17329","O=C(O)CC#C","C#CC=C(O)O","InChI=1S/C4H4O2/c1-2-3-4(5)6/h1,3,5-6H","NUCVRMPUDUJSID-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.31
"12586","P(=O)(O)(CCC)CCC","CCCP(O)(=O)CCC","InChI=1S/C6H15O2P/c1-3-5-9(7,8)6-4-2/h3-6H2,1-2H3,(H,7,8)","WMDPJKZHARKRQI-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","OH","acidic",3.33
"11912","S=C(SCC(=O)O)N(C)C","CN(C)C(=S)SC=C(O)O","InChI=1S/C5H9NO2S2/c1-6(2)5(9)10-3-4(7)8/h3,7-8H,1-2H3","AFVRIFOMUNAJPD-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",3.34
"13511","O=C(O)C(OC1(=C(C=CC=C1)C))C","CC1C=CC=CC=1OC(C)=C(O)O","InChI=1S/C10H12O3/c1-7-5-3-4-6-9(7)13-8(2)10(11)12/h3-6,11-12H,1-2H3","GBQOFYGKOFZHNV-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.37
"14622","O=C(O)C=CC(=O)C1(=CC=C(CC)C=C1)","CCC1C=CC(=CC=1)C(=O)C=CC(O)=O","InChI=1S/C12H12O3/c1-2-9-3-5-10(6-4-9)11(13)7-8-12(14)15/h3-8H,2H2,1H3,(H,14,15)","HXYKRLIOEWKYLP-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","COOH","acidic",3.38
"14945","N1(=NNC(=N1)C3(=CC(C=2(N=NNN=2))=CC=C3))","C1C(=CC=CC=1C1NN=NN=1)C1N=NNN=1","InChI=1S/C8H6N8/c1-2-5(7-9-13-14-10-7)4-6(3-1)8-11-15-16-12-8/h1-4H,(H,9,10,13,14)(H,11,12,15,16)","JUWKXYNFODBPTJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.38
"13376","O=C(O)CN2(C1(=C(C=CC=C1)C=C2))","OC(O)=CN1C=CC2C=CC=CC1=2","InChI=1S/C10H9NO2/c12-10(13)7-11-6-5-8-3-1-2-4-9(8)11/h1-7,12-13H","KJHXDNAPYKKSMW-UHFFFAOYSA-N","?","25",,"a1/apparent","COO-H","acidic",3.4
"12178","S(C1(=CC([N+](=O)[O-])=CC=C1))CC(=O)O","[O-][N+](=O)C1C=C(C=CC=1)SC=C(O)O","InChI=1S/C8H7NO4S/c10-8(11)5-14-7-3-1-2-6(4-7)9(12)13/h1-5,10-11H","SYZMSZYILUFRSK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.4
"15231","O=C([O-])C3(OC(OC2(=CC=1(C(=[NH+]C(O)=CC=1)C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3=CC=C(O)N=C3C=C2)C(O)C(O)C1O","InChI=1S/C15H15NO8/c17-9-4-1-6-5-7(2-3-8(6)16-9)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-5,10-12,15,18-22H,(H,16,17)","FUFZFHZKUNTGEF-UHFFFAOYSA-N","?, ?","22","potentiometric","a2/apparent","?, ?","acidic",3.41
"11488","S1(C(C(=O)O)=CC(=C1)OC)","COC1C=C(SC=1)C(O)=O","InChI=1S/C6H6O3S/c1-9-4-2-5(6(7)8)10-3-4/h2-3H,1H3,(H,7,8)","RZKNUGQFDJQRJO-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.41
"15232","O=C([O-])C3(OC(OC2(=CC1(=C(O)C=C[NH+]=C1C=C2)))C(O)C(C3O)O)","OC(O)=C1OC(OC2=CC3C(C=C2)=NC=CC=3O)C(O)C(O)C1O","InChI=1S/C15H15NO8/c17-9-3-4-16-8-2-1-6(5-7(8)9)23-15-12(20)10(18)11(19)13(24-15)14(21)22/h1-5,10-12,15,18-22H,(H,16,17)","KBIJQAJBYFRHIR-UHFFFAOYSA-N","?, ?","22","potentiometric","a2/apparent","?, ?","acidic",3.425
"10776","O=[N+]([O-])C1(=CC=C(C(=O)O)C=C1)","[O-][N+](=O)C1C=CC(=CC=1)C(O)=O","InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)","OTLNPYWUJOZPPA-UHFFFAOYSA-N","?","24","mean from 20","a1/apparent","?","acidic",3.43
"10519","O=C(O)CC#CC1(=CC=CC=C1)","OC(O)=CC#CC1C=CC=CC=1","InChI=1S/C10H8O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-6,8,11-12H","WGQKYKRQCRHUIT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.44
"11495","O=C(O)CC=1(N=NN(N=1)C)","CN1N=NC(C=C(O)O)=N1","InChI=1S/C4H6N4O2/c1-8-6-3(5-7-8)2-4(9)10/h2,9-10H,1H3","GVCKOYNCYXUMRR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COOH","acidic",3.44
"14135","O=[N+]([O-])C([N+](=O)[O-])CCC#N","N#CCCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C4H5N3O4/c5-3-1-2-4(6(8)9)7(10)11/h4H,1-2H2","QWMNXNLVLDGIKF-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","?","acidic",3.45
"10024","S1(C(C(=O)O)=CC=C1)","OC(=O)C1=CC=CS1","InChI=1S/C5H4O2S/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)","QERYCTSHXKAMIS-UHFFFAOYSA-N","?","22","mean from 7","a1/apparent","COOH","acidic",3.46
"16956","P(=O)(O)(C1(CCCCC1))C2(CCCCC2)","OP(=O)(C1CCCCC1)C1CCCCC1","InChI=1S/C12H23O2P/c13-15(14,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h11-12H,1-10H2,(H,13,14)","NPEWVJINTXPNRF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.47
"13633","[Br]C1(=C(O)C(=CC(=C1)[N+](=O)[O-])C=O)","[O-][N+](=O)C1C=C(C=O)C(O)=C(Br)C=1","InChI=1S/C7H4BrNO4/c8-6-2-5(9(12)13)1-4(3-10)7(6)11/h1-3,11H","BESBCGANGAEHPM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",3.48
"13494","S(C=CC1(=CC=CC=C1))CC(=O)O","OC(O)=CSC=CC1C=CC=CC=1","InChI=1S/C10H10O2S/c11-10(12)8-13-7-6-9-4-2-1-3-5-9/h1-8,11-12H","WXJAZPUOFPAHJS-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","acidic",3.5
"13541","O=C(N)C1(=C(NN=C1CC(=O)O)N)","NC1NN=C(C=C(O)O)C=1C(N)=O","InChI=1S/C6H8N4O3/c7-5-4(6(8)13)2(9-10-5)1-3(11)12/h1,11-12H,(H2,8,13)(H3,7,9,10)","ZLMNYXZWELZLOY-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.5
"16029","[Br]C12(C(=O)OC4(C1CC3(C2(C(=O)O)C34)))","OC(=O)C12C3CC4C(OC(=O)C14Br)C23","InChI=1S/C9H7BrO4/c10-9-3-1-2-4(5(3)14-7(9)13)8(2,9)6(11)12/h2-5H,1H2,(H,11,12)","ZQOUFQWEPGTCOP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.5
"14183","S(C1(=CC=CC=C1))CC(=O)O","OC(O)=CSC1C=CC=CC=1","InChI=1S/C8H8O2S/c9-8(10)6-11-7-4-2-1-3-5-7/h1-6,9-10H","LFBALWBOKWZLHD-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",3.52
"17364","O=C(O)COC","COC=C(O)O","InChI=1S/C3H6O3/c1-6-2-3(4)5/h2,4-5H,1H3","VDIGIBRHJPQQPP-UHFFFAOYSA-N","?","22","mean from 4","a1/apparent","?","acidic",3.53
"14458","O=C(O)C1(=CC=C(C#N)C=C1)","N#CC1C=CC(=CC=1)C(O)=O","InChI=1S/C8H5NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,(H,10,11)","ADCUEPOHPCPMCE-UHFFFAOYSA-N","?","22","mean from 5","a1/apparent","COOH","acidic",3.53
"17731","O=C(O)C=CC[NH3+]","NCC=CC(O)=O","InChI=1S/C4H7NO2/c5-3-1-2-4(6)7/h1-2H,3,5H2,(H,6,7)","FMKJUUQOYOHLTF-UHFFFAOYSA-N","?, ?",,"potentiometric","a/apparent","?, ?","acidic",3.54
"16320","O=C(O)CN2(C1(=C(C=CC=C1)C3(=C2C=CC=C3)))","OC(O)=CN1C2C=CC=CC=2C2C=CC=CC1=2","InChI=1S/C14H11NO2/c16-14(17)9-15-12-7-3-1-5-10(12)11-6-2-4-8-13(11)15/h1-9,16-17H","FRUJTPHBAZMRKQ-UHFFFAOYSA-N","?","25",,"a1/apparent","COO-H","acidic",3.55
"12179","[Se](C1(=CC([N+](=O)[O-])=CC=C1))CC(=O)O","[O-][N+](=O)C1C=C(C=CC=1)[Se]C=C(O)O","InChI=1S/C8H7NO4Se/c10-8(11)5-14-7-3-1-2-6(4-7)9(12)13/h1-5,10-11H","JUGSTLPLVBFOMA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","COOH","acidic",3.55
"10021","[Br]C1([Br])(C(C(=O)O)C1)","OC(O)=C1CC1(Br)Br","InChI=1S/C4H4Br2O2/c5-4(6)1-2(4)3(7)8/h7-8H,1H2","ZIRYCGROPNZMQW-UHFFFAOYSA-N","?","24","potentiometric","a/apparent","?","acidic",3.57
"10537","S(C1(=CC=C(C)C=C1))CC(=O)O","CC1C=CC(=CC=1)SC=C(O)O","InChI=1S/C9H10O2S/c1-7-2-4-8(5-3-7)12-6-9(10)11/h2-6,10-11H,1H3","IHASEJXMTWGTKS-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","COOH","acidic",3.57
