"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"17622","ClC=C(C(=O)O)C","CC(=CCl)C(O)=O","InChI=1S/C4H5ClO2/c1-3(2-5)4(6)7/h2H,1H3,(H,6,7)","WSUIRDORMCYOBS-UHFFFAOYSA-N","?, ?",,,"thermodynamic","?, ?","acidic",3.54
"13092","S1(C(=C(C)N=C1)C(=O)O)","CC1N=CSC=1C(O)=O","InChI=1S/C5H5NO2S/c1-3-4(5(7)8)9-2-6-3/h2H,1H3,(H,7,8)","ZGWGSEUMABQEMD-UHFFFAOYSA-N","?","20","mean from 2","a/thermodynamic","?","acidic",3.54
"11793","O=C(O)C1(=[N+]([O-])C=CC=C1)","[O-][N+]1C=CC=CC=1C(O)=O","InChI=1S/C6H5NO3/c8-6(9)5-3-1-2-4-7(5)10/h1-4H,(H,8,9)","FHYMLBVGNFVFBT-UHFFFAOYSA-N","?","30","mean from 2","a1/apparent","?","acidic",3.54
"15794","O2(C([N+]1(=C(O)N=C(N)C(=C1)CO))CC(C2CO)O)","NC1=NC(O)=[N+](C=C1CO)C1CC(O)C(CO)O1","InChI=1S/C10H15N3O5/c11-9-5(3-14)2-13(10(17)12-9)8-1-6(16)7(4-15)18-8/h2,6-8,14-16H,1,3-4H2,(H2,11,12,17)/p+1","HMUOMFLFUUHUPE-UHFFFAOYSA-O","?",,"spectrophotometric","a/apparent","?","acidic",3.55
"15635","O=C(O)CC[NH2+]CCCCCCCCCCCC","CCCCCCCCCCCCNCC=C(O)O","InChI=1S/C15H31NO2/c1-2-3-4-5-6-7-8-9-10-11-13-16-14-12-15(17)18/h12,16-18H,2-11,13-14H2,1H3","PQQNLDVXHLXASC-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.55
"12110","O=C(O)C1(OC(OC)C(O)C(C1O)O)","COC1OC(C(O)C(O)C1O)=C(O)O","InChI=1S/C7H12O7/c1-13-7-4(10)2(8)3(9)5(14-7)6(11)12/h2-4,7-12H,1H3","PKWMTGDAXGSQHE-UHFFFAOYSA-N","?",,"conductometric","a/apparent","?","acidic",3.55
"13430","N#CC2(=C(C1(=NN=NN1))C=CC=C2)","N#CC1C=CC=CC=1C1NN=NN=1","InChI=1S/C8H5N5/c9-5-6-3-1-2-4-7(6)8-10-12-13-11-8/h1-4H,(H,10,11,12,13)","QTKIBGXBCMECSJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.55
"12303","O=C(O)CC[NH2+]CCCCCCCC","CCCCCCCCNCC=C(O)O","InChI=1S/C11H23NO2/c1-2-3-4-5-6-7-9-12-10-8-11(13)14/h8,12-14H,2-7,9-10H2,1H3","XDAMSIFQLMOKPC-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.56
"12587","P(=O)(O)(C(C)C)C(C)C","CC(C)P(O)(=O)C(C)C","InChI=1S/C6H15O2P/c1-5(2)9(7,8)6(3)4/h5-6H,1-4H3,(H,7,8)","UHHOEOSKGDFVPB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.56
"15195","O=C(O)CC[NH2+]CCCCCCCCCC","CCCCCCCCCCNCC=C(O)O","InChI=1S/C13H27NO2/c1-2-3-4-5-6-7-8-9-11-14-12-10-13(15)16/h10,14-16H,2-9,11-12H2,1H3","YZZAXVGCLPVECA-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.57
"12867","OC1(=[NH+]C=NC(=C1N)N)","NC1C(O)=NC=NC=1N","InChI=1S/C4H6N4O/c5-2-3(6)7-1-8-4(2)9/h1H,5H2,(H3,6,7,8,9)","PWRHKLKFADDKHS-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","acidic",3.57
"11261","OC1(=[NH+]C(=NC2(=C1N(C=N2)C))N)","CN1C=NC2N=C(N)N=C(O)C1=2","InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)","FZWGECJQACGGTI-UHFFFAOYSA-N","?","22","mean from 2","a2/apparent","?","acidic",3.57
"11910","O=C(O)CC[NH2+]CCCC","CCCCNCC=C(O)O","InChI=1S/C7H15NO2/c1-2-3-5-8-6-4-7(9)10/h4,8-10H,2-3,5-6H2,1H3","WTUDECLQZWIBMK-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.57
"15156","O=[N+]([O-])C1(=NC=2(N(C(=O)N(C(C=2(N1))=O)C)C))","CN1C(=O)C2NC(=NC=2N(C)C1=O)[N+]([O-])=O","InChI=1S/C7H7N5O4/c1-10-4-3(5(13)11(2)7(10)14)8-6(9-4)12(15)16/h1-2H3,(H,8,9)","ZWBASWPKNUWUSZ-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","?","acidic",3.58
"14211","[Br]C1(=CC(=C(C)C=C1)C(=O)O)","CC1C=CC(Br)=CC=1C(O)=O","InChI=1S/C8H7BrO2/c1-5-2-3-6(9)4-7(5)8(10)11/h2-4H,1H3,(H,10,11)","SEENCYZQHCUTSB-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.58
"15910","O=C([O-])C1([NH2+]CC(C1CC(=O)O)C(=CC=CC(C(=O)O)C)C)","CC(C=CC=C(C)C1CN=C(C1C=C(O)O)C(O)O)=C(O)O","InChI=1S/C15H21NO6/c1-8(4-3-5-9(2)14(19)20)11-7-16-13(15(21)22)10(11)6-12(17)18/h3-6,10-11,15,17-22H,7H2,1-2H3","GKVYIJHIVQJOLS-UHFFFAOYSA-N","?, ?, ?",,,"a2/apparent","?, ?, ?","acidic",3.583333333333333
"16884","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C3(O)(CCCCC3)","OC(O)=C(C1C=CC(=CC=1)C1C=CC=CC=1)C1(O)CCCCC1","InChI=1S/C20H22O3/c21-19(22)18(20(23)13-5-2-6-14-20)17-11-9-16(10-12-17)15-7-3-1-4-8-15/h1,3-4,7-12,21-23H,2,5-6,13-14H2","UKKISNPZQHTFAC-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.59
"17462","O=C(O)CC[NH3+]","NCC=C(O)O","InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1,5-6H,2,4H2","TUUJJZOJQFUADW-UHFFFAOYSA-N","?","25","mean from 18","a1/apparent","NH3+","acidic",3.59
"11724","O=C(O)C1(C([NH3+])CCCC1)","NC1CCCCC1=C(O)O","InChI=1S/C7H13NO2/c8-6-4-2-1-3-5(6)7(9)10/h6,9-10H,1-4,8H2","SUOHGEWIDDIQMM-UHFFFAOYSA-N","?","25","mean from 3","1/apparent","?","acidic",3.59
"16036","O=C(O)C(NC(=O)C([NH3+])CC(=O)[O-])CC(=O)O","N=C(CC(O)=O)C(O)NC(CC(O)=O)=C(O)O","InChI=1S/C8H12N2O7/c9-3(1-5(11)12)7(15)10-4(8(16)17)2-6(13)14/h7,9-10,15-17H,1-2H2,(H,11,12)(H,13,14)","GWVJWVHOGBMSMA-UHFFFAOYSA-N","?, ?, ?","25","potentiometric","2/thermodynamic","CO2H, CO2H, CO2H","acidic",3.5999999999999996
"15727","N1(=NNC(=N1)CC[NH2+]CC[NH2+]CCC2(=NN=NN2))","C(CNCCNCCC1NN=NN=1)C1NN=NN=1","InChI=1S/C8H16N10/c1(7-11-15-16-12-7)3-9-5-6-10-4-2-8-13-17-18-14-8/h9-10H,1-6H2,(H,11,12,15,16)(H,13,14,17,18)","LJRGMECPKYJSFE-UHFFFAOYSA-N","?, ?","20","potentiometric","a1/thermodynamic","H, H","acidic",3.5999999999999996
"16435","O=C(O)C2(=C(OC1(OC(C(O)C(C1O)O)CO))C=CC=C2)","OC(=O)C1C=CC=CC=1OC1OC(CO)C(O)C(O)C1O","InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-4-2-1-3-6(7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)","TZPBMNKOLMSJPF-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.6
"17604","O=C(O)CC#CC","CC#CC=C(O)O","InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h4,6-7H,1H3","VPZKURFLDJIAMN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.6
"11848","N#CC(C#N)C(C#N)C#N","N#CC(C#N)C(C#N)C#N","InChI=1S/C6H2N4/c7-1-5(2-8)6(3-9)4-10/h5-6H","JKQXQUCZTZGYOR-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.6
"11432","FC1(=C(C(=O)O)C=CC=C1)","OC(=O)C1C=CC=CC=1F","InChI=1S/C7H5FO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)","NSTREUWFTAOOKS-UHFFFAOYSA-N","?","25",,"a1/apparent","H(+)","acidic",3.6
"14457","O=C(O)C1(=CC(C#N)=CC=C1)","N#CC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H5NO2/c9-5-6-2-1-3-7(4-6)8(10)11/h1-4H,(H,10,11)","GYLKKXHEIIFTJH-UHFFFAOYSA-N","?","23","mean from 4","a1/thermodynamic","COOH","acidic",3.6
"17748","O=C(O)CC(=O)N","NC(=O)C=C(O)O","InChI=1S/C3H5NO3/c4-2(5)1-3(6)7/h1,6-7H,(H2,4,5)","SXLXEBNCICKCNO-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","COOH","acidic",3.61
"17631","O=C(O)COCC","CCOC=C(O)O","InChI=1S/C4H8O3/c1-2-7-3-4(5)6/h3,5-6H,2H2,1H3","QWTKDXMDOQYBKU-UHFFFAOYSA-N","?","18","mean from 2","a1/apparent","O-H","acidic",3.61
"10995","ClC2(=CC(C1(=NN=NN1))=CC=C2)","ClC1=CC(=CC=C1)C1NN=NN=1","InChI=1S/C7H5ClN4/c8-6-3-1-2-5(4-6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","OLEWPGUJZBDDKJ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.61
"13622","S(=O)(=O)(N)C1(=CC(C(=O)O)=CC=C1)","NS(=O)(=O)C1=CC(=CC=C1)C(O)=O","InChI=1S/C7H7NO4S/c8-13(11,12)6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)(H2,8,11,12)","NAETXYOXMDYNLE-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","COOH","acidic",3.61
"11341","O=C(O)CC[NH2+]CCCCCC","CCCCCCNCC=C(O)O","InChI=1S/C9H19NO2/c1-2-3-4-5-7-10-8-6-9(11)12/h6,10-12H,2-5,7-8H2,1H3","IHTJNGYISSVULE-UHFFFAOYSA-N","?","30","potentiometric","a1/apparent","?","acidic",3.61
"13618","O=[N+]([O-])C1(=C(C=CC(=C1)C(=O)O)C)","CC1C=CC(=CC=1[N+]([O-])=O)C(O)=O","InChI=1S/C8H7NO4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3,(H,10,11)","BBEWSMNRCUXQRF-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.62
"12340","O=C(O)C2(OC1(=C(C=CC=C1)CCC2))","OC(O)=C1CCCC2C=CC=CC=2O1","InChI=1S/C11H12O3/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)14-10/h1-2,4,6,12-13H,3,5,7H2","LVDWZKHTSKRLOZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.63
"12364","O=C(O)C2(=CC=C(C1(=NN=NN1))C=C2)","OC(=O)C1C=CC(=CC=1)C1NN=NN=1","InChI=1S/C8H6N4O2/c13-8(14)6-3-1-5(2-4-6)7-9-11-12-10-7/h1-4H,(H,13,14)(H,9,10,11,12)","GEKBULKUEADYRB-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",3.63
"10525","O=C(O)C1(=C(C=CC=C1)C(C)C)","CC(C)C1C=CC=CC=1C(O)=O","InChI=1S/C10H12O2/c1-7(2)8-5-3-4-6-9(8)10(11)12/h3-7H,1-2H3,(H,11,12)","BANZVKGLDQDFDV-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",3.64
"15660","O=C(O)C2(=C(C(=O)C1(=CC=C(C)C=C1))C=CC=C2)","CC1=CC=C(C=C1)C(=O)C1C=CC=CC=1C(O)=O","InChI=1S/C15H12O3/c1-10-6-8-11(9-7-10)14(16)12-4-2-3-5-13(12)15(17)18/h2-9H,1H3,(H,17,18)","ICQOWIXIHDDXDI-UHFFFAOYSA-N","?","25","conductometric","a/thermodynamic","?","acidic",3.64
"10262","S1(C=NC(=C1)C(=O)O)","OC(=O)C1=CSC=N1","InChI=1S/C4H3NO2S/c6-4(7)3-1-8-2-5-3/h1-2H,(H,6,7)","HMVYYTRDXNKRBQ-UHFFFAOYSA-N","?","25","mean from 2","a2/apparent","?","acidic",3.64
"14707","O=C([O-])C1([NH2+]CC(C1CC(=O)O)C(O)C)","CC(O)C1CN=C(C1C=C(O)O)C(O)O","InChI=1S/C9H15NO5/c1-4(11)6-3-10-8(9(14)15)5(6)2-7(12)13/h2,4-6,9,11-15H,3H2,1H3","ZGKAIWKJPCDIBH-UHFFFAOYSA-N","?, ?",,,"a2/apparent","?, ?","acidic",3.6449999999999996
"16290","O=C(O)C=1(C=3(C(C=C2(C=1C=CC=C2))=CC=CC=3))","OC(=O)C1C2=CC=CC=C2C=C2C=CC=CC2=1","InChI=1S/C15H10O2/c16-15(17)14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9H,(H,16,17)","XGWFJBFNAQHLEF-UHFFFAOYSA-N","?","20","mean from 2","thermodynamic","?","acidic",3.65
"15854","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C3(O)(CCCC3)","OC(O)=C(C1C=CC(=CC=1)C1C=CC=CC=1)C1(O)CCCC1","InChI=1S/C19H20O3/c20-18(21)17(19(22)12-4-5-13-19)16-10-8-15(9-11-16)14-6-2-1-3-7-14/h1-3,6-11,20-22H,4-5,12-13H2","POGWTGBTFHZYDB-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.65
"10622","O=C1(C(C(=O)CC(C1)(C)C)C=O)","CC1(C)C=C(O)C(C=O)C(O)=C1","InChI=1S/C9H12O3/c1-9(2)3-7(11)6(5-10)8(12)4-9/h3-6,11-12H,1-2H3","FWWBVPDGTMONQL-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",3.65
"16035","O=C(OC(C)(C)C)NC(C(=O)O)CCC(=O)N","CC(C)(C)OC(=O)N=C(CCC(=N)O)C(O)O","InChI=1S/C10H18N2O5/c1-10(2,3)17-9(16)12-6(8(14)15)4-5-7(11)13/h8,14-15H,4-5H2,1-3H3,(H2,11,13)","FCMCTFUJCNIWMM-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","COOH","acidic",3.66
"12791","S1(C(C(=O)O)=CC(=C1)C)","CC1C=C(SC=1)C(O)=O","InChI=1S/C6H6O2S/c1-4-2-5(6(7)8)9-3-4/h2-3H,1H3,(H,7,8)","YCIVJGQMXZZPAB-UHFFFAOYSA-N","?","25","mean from 2","a/apparent","?","acidic",3.66
"17337","S(CC(=O)O)C","CSC=C(O)O","InChI=1S/C3H6O2S/c1-6-2-3(4)5/h2,4-5H,1H3","USWVJTFZTIYLRO-UHFFFAOYSA-N","?","24","mean from 3","a1/apparent","COOH","acidic",3.67
"14745","OC#N","N=C=O","InChI=1S/CHNO/c2-1-3/h2H","OWIKHYCFFJSOEH-UHFFFAOYSA-N","?","22","mean from 4","a/apparent","?","acidic",3.67
"11000","ClC2(=C(C1(=NN=NN1))C=CC=C2)","ClC1C=CC=CC=1C1NN=NN=1","InChI=1S/C7H5ClN4/c8-6-4-2-1-3-5(6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","PSUIIKIEUATWCZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.69
"10516","O=C(O)C=C=CC1(=CC=CC=C1)","OC(=O)C=C=CC1C=CC=CC=1","InChI=1S/C10H8O2/c11-10(12)8-4-7-9-5-2-1-3-6-9/h1-3,5-8H,(H,11,12)","LHLLILMLCBGAJN-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.7
"12325","O=C(O)C=1(OC=2(C=CC=CC=2(C=1OC)))","COC1=C(OC2C=CC=CC1=2)C(O)=O","InChI=1S/C10H8O4/c1-13-8-6-4-2-3-5-7(6)14-9(8)10(11)12/h2-5H,1H3,(H,11,12)","MZOCFIBSONGMJF-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",3.7
"12186","O=C(O)C(C(C#N)C1(=CC=CC=C1))C","CC(C(C#N)C1C=CC=CC=1)=C(O)O","InChI=1S/C11H11NO2/c1-8(11(13)14)10(7-12)9-5-3-2-4-6-9/h2-6,10,13-14H,1H3","WSGHUNINVYOGCR-UHFFFAOYSA-N","?","25",,"1/thermodynamic","?","acidic",3.7
"13253","O=C(O)C=1(C=2(C(C=CC=1)=CC=CC=2))","OC(=O)C1=CC=CC2=CC=CC=C21","InChI=1S/C11H8O2/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,(H,12,13)","LNETULKMXZVUST-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","COOH","acidic",3.7
"16289","O=C(O)C=3(C=1(C(=CC2(=CC=CC=C2(C=1)))C=CC=3))","OC(=O)C1=CC=CC2=CC3=CC=CC=C3C=C21","InChI=1S/C15H10O2/c16-15(17)13-7-3-6-12-8-10-4-1-2-5-11(10)9-14(12)13/h1-9H,(H,16,17)","CCFAKBRKTKVJPO-UHFFFAOYSA-N","?","20","mean from 2","thermodynamic","?","acidic",3.7
"14788","O=C(O)C=1(C=NN(C=1)CCCC[NH+]4(CCN(C2(=[NH+]C=3(C=CC=CC=3(N2CCOCC))))CCC4))","CCOCCN1C(=NC2C=CC=CC1=2)N1CCCN(CC1)CCCCN1C=C(C=N1)C(O)=O","InChI=1S/C24H34N6O3/c1-2-33-17-16-30-22-9-4-3-8-21(22)26-24(30)28-12-7-11-27(14-15-28)10-5-6-13-29-19-20(18-25-29)23(31)32/h3-4,8-9,18-19H,2,5-7,10-17H2,1H3,(H,31,32)","JUOSGHHMAXJZFR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.7
"10892","[Br]C1(=C(O)C([Br])=CC(=C1)[N+](=O)[O-])","[O-][N+](=O)C1=CC(Br)=C(O)C(Br)=C1","InChI=1S/C6H3Br2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H","WBHYZUAQCSHXCT-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",3.7
"10891","ClC1(=C(O)C(Cl)=CC(=C1)[N+](=O)[O-])","[O-][N+](=O)C1=CC(Cl)=C(O)C(Cl)=C1","InChI=1S/C6H3Cl2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H","PXSGFTWBZNPNIC-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",3.7
"14542","O=C(O)C1(=NC=CC=C1C=O)","OC(=O)C1=NC=CC=C1C=O","InChI=1S/C7H5NO3/c9-4-5-2-1-3-8-6(5)7(10)11/h1-4H,(H,10,11)","QLTBYXFCMMUJAN-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.7
"17236","SC(=O)C","C=C(O)S","InChI=1S/C2H4OS/c1-2(3)4/h3-4H,1H2","UTDYWWXJGRYPOG-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","COSH","acidic",3.71
"11867","S=C(N(C)C)NCC(=O)O","CN(C)C(=S)N=CC(O)O","InChI=1S/C5H10N2O2S/c1-7(2)5(10)6-3-4(8)9/h3-4,8-9H,1-2H3","FLDDBGLRBWHXDM-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",3.71
"10543","ClC1(=CC(=CC=C1)C=CC(=O)O)","OC(=O)C=CC1C=C(Cl)C=CC=1","InChI=1S/C9H7ClO2/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6H,(H,11,12)","FFKGOJWPSXRALK-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.71
"12843","O=C(O)CC=1(OC=CC=1)","OC(O)=CC1=CC=CO1","InChI=1S/C6H6O3/c7-6(8)4-5-2-1-3-9-5/h1-4,7-8H","XIGYPALUCDNIFY-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.72
"10611","O=C(O)C1(=C(C(OC)=CC=C1)C)","CC1C(=CC=CC=1C(O)=O)OC","InChI=1S/C9H10O3/c1-6-7(9(10)11)4-3-5-8(6)12-2/h3-5H,1-2H3,(H,10,11)","JPCISVSOTKMFPG-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.72
"10599","O=C(O)C1(=CC=C(C(=O)C)C=C1)","C=C(O)C1C=CC(=CC=1)C(O)=O","InChI=1S/C9H8O3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5,10H,1H2,(H,11,12)","AANJSUFOOKZUML-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","COOH","acidic",3.72
"10998","[Br]C2(=CC=C(C1(=NN=NN1))C=C2)","BrC1C=CC(=CC=1)C1NN=NN=1","InChI=1S/C7H5BrN4/c8-6-3-1-5(2-4-6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","YMZMDMWMKVPGDP-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.73
"14272","O=C1(C(C(=O)O)=CC=CC=C1)","OC(=O)C1=CC=CC=CC1=O","InChI=1S/C8H6O3/c9-7-5-3-1-2-4-6(7)8(10)11/h1-5H,(H,10,11)","BDRBXVVMRFJYBH-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",3.73
"14173","O=C(O)C1(=C(C(=CC=C1)C)C)","CC1=CC=CC(C(O)=O)=C1C","InChI=1S/C9H10O2/c1-6-4-3-5-8(7(6)2)9(10)11/h3-5H,1-2H3,(H,10,11)","RIZUCYSQUWMQLX-UHFFFAOYSA-N","?","24","mean from 5","a1/thermodynamic","C(=O)O-H","acidic",3.73
"12363","O=C(O)C2(=CC(C1(=NN=NN1))=CC=C2)","OC(=O)C1=CC(=CC=C1)C1NN=NN=1","InChI=1S/C8H6N4O2/c13-8(14)6-3-1-2-5(4-6)7-9-11-12-10-7/h1-4H,(H,13,14)(H,9,10,11,12)","MIERACSHCALJOM-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","?","acidic",3.74
"14202","ClC1(=CC(=C(C(=O)O)C=C1)C)","CC1C=C(Cl)C=CC=1C(O)=O","InChI=1S/C8H7ClO2/c1-5-4-6(9)2-3-7(5)8(10)11/h2-4H,1H3,(H,10,11)","XXFKOBGFMUIWDH-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.75
"10873","O=C(O)C1(=C(C(=O)N)C=CC=C1)","NC(=O)C1C=CC=CC=1C(O)=O","InChI=1S/C8H7NO3/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H2,9,10)(H,11,12)","CYMRPDYINXWJFU-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.75
"16271","S(=O)(=O)(NC1(=CC(C(=O)C)=CC=C1))C(F)(F)F","C=C(O)C1C=C(C=CC=1)NS(=O)(=O)C(F)(F)F","InChI=1S/C9H8F3NO3S/c1-6(14)7-3-2-4-8(5-7)13-17(15,16)9(10,11)12/h2-5,13-14H,1H2","WBTRBWHAFDIPPQ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.75
"12339","O=C1(C2(C(C)(C)C(C1C(=O)O)CC2)(C))","CC1(C)C2CCC1(C)C(O)=C2C(O)=O","InChI=1S/C11H16O3/c1-10(2)6-4-5-11(10,3)8(12)7(6)9(13)14/h6,12H,4-5H2,1-3H3,(H,13,14)","OORRLWOGTIEOQJ-UHFFFAOYSA-N","?","25","mean from 2","apparent","?","acidic",3.76
"14618","S(C1(=CC=C(C(C)(C)C)C=C1))CC(=O)O","CC(C)(C)C1=CC=C(C=C1)SC=C(O)O","InChI=1S/C12H16O2S/c1-12(2,3)9-4-6-10(7-5-9)15-8-11(13)14/h4-8,13-14H,1-3H3","GTOWZYWZJMDVAS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.76
"15372","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C(O)(C)C","CC(C)(O)C(C1C=CC(=CC=1)C1C=CC=CC=1)=C(O)O","InChI=1S/C17H18O3/c1-17(2,20)15(16(18)19)14-10-8-13(9-11-14)12-6-4-3-5-7-12/h3-11,18-20H,1-2H3","DSOCPOFENQQXHM-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.76
"15373","O=C(O)C(C2(=CC=C(C1(CCCCC1))C=C2))C(O)(C)C","CC(C)(O)C(C1C=CC(=CC=1)C1CCCCC1)=C(O)O","InChI=1S/C17H24O3/c1-17(2,20)15(16(18)19)14-10-8-13(9-11-14)12-6-4-3-5-7-12/h8-12,18-20H,3-7H2,1-2H3","FCWDXXABTWGUNG-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",3.76
"17366","O=C(O)C(O)C","CC(O)=C(O)O","InChI=1S/C3H6O3/c1-2(4)3(5)6/h4-6H,1H3","MHOUIRNWGFLPHM-UHFFFAOYSA-N","?","22","mean from 10","a2/apparent","?","acidic",3.76
"17620","S(C(C(=O)O)C)C","CC(SC)=C(O)O","InChI=1S/C4H8O2S/c1-3(7-2)4(5)6/h5-6H,1-2H3","FQUFQXCBQMMOBP-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",3.76
"12798","S1(C(C(=O)O)=CC=C1C)","CC1=CC=C(S1)C(O)=O","InChI=1S/C6H6O2S/c1-4-2-3-5(9-4)6(7)8/h2-3H,1H3,(H,7,8)","VCNGNQLPFHVODE-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.76
"10364","S(CC(=O)O)CCC","CCCSC=C(O)O","InChI=1S/C5H10O2S/c1-2-3-8-4-5(6)7/h4,6-7H,2-3H2,1H3","BDCYVDOXPPSLDP-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.77
"10534","S(C1(=CC=C(S)C=C1))CC(=O)O","OC(O)=CSC1C=CC(S)=CC=1","InChI=1S/C8H8O2S2/c9-8(10)5-12-7-3-1-6(11)2-4-7/h1-5,9-11H","KAVMKHXJVHRMQZ-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",3.77
"11706","O=C(O)C1(CC([NH3+])CCC1)","NC1CC(CCC1)=C(O)O","InChI=1S/C7H13NO2/c8-6-3-1-2-5(4-6)7(9)10/h6,9-10H,1-4,8H2","YMYUUTLQYWMAQZ-UHFFFAOYSA-N","?, ?","15","potentiometric","1/apparent","?, ?","acidic",3.7750000000000004
"12589","S(C(C(=O)O)C)C(C)C","CC(SC(C)C)=C(O)O","InChI=1S/C6H12O2S/c1-4(2)9-5(3)6(7)8/h4,7-8H,1-3H3","SVXREJOYXHOUME-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",3.78
